CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
2932,2,0.6667,2,34.6993,2,210.9,2,48,3904.3,0.201,2,0.002,2,I8S-S32
2934,2,0.6661,2,34.6993,2,210.9,2,48,3906.3,0.204,2,0.0016,2,I8S-S32
2936,2,0.6648,2,34.6992,2,210.9,2,48,3908.3,0.204,2,0.0012,2,I8S-S32
2938,2,0.6635,2,34.6992,2,210.9,2,48,3910.3,0.202,2,0.0016,2,I8S-S32
2940,2,0.6655,2,34.6992,2,210.8,2,36,3912,0.199,2,0.0016,2,I8S-S32
2942,2,0.6646,2,34.6991,2,210.9,2,60,3914,0.201,2,0.0012,2,I8S-S32
2944,2,0.6646,2,34.6988,2,210.9,2,71,3916.8,0.204,2,0.0008,2,I8S-S32
2946,2,0.6658,2,34.6992,2,210.9,2,36,3919,0.202,2,0.0008,2,I8S-S32
2948,2,0.6662,2,34.6995,2,210.8,2,24,3920.3,0.2,2,0.0012,2,I8S-S32
2950,2,0.6653,2,34.6994,2,210.8,2,36,3921.5,0.2,2,0.0012,2,I8S-S32
2952,2,0.6669,2,34.6991,2,210.8,2,72,3923.8,0.205,2,0.0012,2,I8S-S32
2954,2,0.667,2,34.6993,2,210.9,2,48,3926.3,0.209,2,0.002,2,I8S-S32
2956,2,0.6673,2,34.699,2,210.9,2,84,3929,0.2,2,0.0024,2,I8S-S32
2958,2,0.666,2,34.6991,2,210.8,2,24,3931.3,0.203,2,0.0016,2,I8S-S32
2960,2,0.6659,2,34.6994,2,210.8,2,36,3932.5,0.204,2,0.0012,2,I8S-S32
2962,2,0.666,2,34.6995,2,210.8,2,24,3933.8,0.193,2,0.0016,2,I8S-S32
2964,2,0.6659,2,34.6992,2,210.9,2,36,3935,0.205,2,0.002,2,I8S-S32
2966,2,0.6661,2,34.6986,2,210.9,2,72,3937.8,0.206,2,0.0016,2,I8S-S32
2968,2,0.667,2,34.6992,2,210.9,2,36,3940.5,0.204,2,0.0012,2,I8S-S32
2970,2,0.6637,2,34.6988,2,210.8,2,36,3942,0.204,2,0.0008,2,I8S-S32
2972,2,0.6544,2,34.6986,2,210.9,2,47,3943.8,0.203,2,0.0008,2,I8S-S32
2974,2,0.6473,2,34.6983,2,211,2,36,3945.5,0.203,2,0.0008,2,I8S-S32
2976,2,0.6469,2,34.6981,2,210.9,2,48,3947.3,0.205,2,0.0008,2,I8S-S32
2978,2,0.6469,2,34.6979,2,210.9,2,72,3949.8,0.204,2,0.0008,2,I8S-S32
2980,2,0.646,2,34.6981,2,211,2,36,3952,0.201,2,0.0008,2,I8S-S32
2982,2,0.6453,2,34.6982,2,211.1,2,36,3953.5,0.202,2,0.0012,2,I8S-S32
2984,2,0.6441,2,34.6979,2,211.1,2,48,3955.3,0.203,2,0.0016,2,I8S-S32
2986,2,0.6443,2,34.6976,2,211.2,2,96,3958.3,0.202,2,0.002,2,I8S-S32
2988,2,0.6436,2,34.698,2,211.2,2,24,3960.8,0.204,2,0.0016,2,I8S-S32
2990,2,0.6436,2,34.6982,2,211.2,2,36,3962,0.201,2,0.0012,2,I8S-S32
2992,2,0.6433,2,34.6983,2,211.2,2,24,3963.3,0.205,2,0.002,2,I8S-S32
2994,2,0.6429,2,34.6979,2,211.3,2,72,3965.5,0.203,2,0.0024,2,I8S-S32
2996,2,0.6417,2,34.698,2,211.3,2,36,3968.5,0.199,2,0.002,2,I8S-S32
2998,2,0.6406,2,34.6979,2,211.4,2,24,3969.8,0.203,2,0.0012,2,I8S-S32
3000,2,0.6407,2,34.6978,2,211.3,2,48,3971.3,0.204,2,0.0008,2,I8S-S32
3002,2,0.6405,2,34.6977,2,211.3,2,48,3973.3,0.2,2,0.0012,2,I8S-S32
3004,2,0.6349,2,34.6975,2,211.3,2,48,3975.3,0.2,2,0.0016,2,I8S-S32
3006,2,0.6305,2,34.6972,2,211.4,2,60,3977.5,0.201,2,0.0016,2,I8S-S32
3008,2,0.6303,2,34.697,2,211.4,2,72,3980.3,0.202,2,0.0012,2,I8S-S32
3010,2,0.6303,2,34.6976,2,211.4,2,36,3982.5,0.202,2,0.0008,2,I8S-S32
3012,2,0.6308,2,34.6978,2,211.3,2,24,3983.8,0.205,2,0.0008,2,I8S-S32
3014,2,0.6309,2,34.6975,2,211.4,2,24,3984.8,0.204,2,0.0008,2,I8S-S32
3016,2,0.6307,2,34.6974,2,211.4,2,24,3985.8,0.204,2,0.0008,2,I8S-S32
3018,2,0.6302,2,34.697,2,211.4,2,60,3988.9,0.205,2,0.0008,2,I8S-S32
3020,2,0.6288,2,34.6973,2,211.5,2,36,3993,0.204,2,0.0008,2,I8S-S32
3022,2,0.6268,2,34.6973,2,211.5,2,24,3994.3,0.201,2,0.0012,2,I8S-S32
3024,2,0.6264,2,34.6971,2,211.4,2,24,3995.3,0.196,2,0.0012,2,I8S-S32
3026,2,0.6259,2,34.6971,2,211.4,2,36,3996.5,0.203,2,0.0012,2,I8S-S32
3028,2,0.6254,2,34.697,2,211.5,2,48,3998.3,0.193,2,0.0012,2,I8S-S32
3030,2,0.625,2,34.6968,2,211.5,2,72,4000.8,0.204,2,0.0012,2,I8S-S32
3032,2,0.6238,2,34.6967,2,211.6,2,60,4003.5,0.206,2,0.0008,2,I8S-S32
3034,2,0.6224,2,34.6969,2,211.6,2,48,4005.8,0.201,2,0.0012,2,I8S-S32
3036,2,0.6216,2,34.6968,2,211.7,2,36,4007.5,0.204,2,0.0016,2,I8S-S32
3038,2,0.6208,2,34.6967,2,211.7,2,36,4009,0.201,2,0.002,2,I8S-S32
3040,2,0.6211,2,34.6967,2,211.6,2,48,4010.8,0.203,2,0.002,2,I8S-S32
3042,2,0.6203,2,34.6968,2,211.6,2,48,4012.8,0.203,2,0.0016,2,I8S-S32
3044,2,0.62,2,34.6967,2,211.7,2,48,4014.8,0.197,2,0.0012,2,I8S-S32
3046,2,0.618,2,34.6965,2,211.7,2,48,4016.8,0.203,2,0.0008,2,I8S-S32
3048,2,0.6169,2,34.6964,2,211.8,2,60,4019,0.198,2,0.0008,2,I8S-S32
3050,2,0.618,2,34.6965,2,211.8,2,36,4021,0.203,2,0.0012,2,I8S-S32
3052,2,0.6184,2,34.6967,2,211.8,2,48,4022.8,0.203,2,0.0012,2,I8S-S32
3054,2,0.6182,2,34.6965,2,211.7,2,60,4025,0.206,2,0.0012,2,I8S-S32
3056,2,0.6174,2,34.6963,2,211.7,2,48,4027.3,0.201,2,0.0012,2,I8S-S32
3058,2,0.617,2,34.6966,2,211.8,2,36,4029,0.196,2,0.0012,2,I8S-S32
3060,2,0.617,2,34.6967,2,211.8,2,36,4030.5,0.201,2,0.0012,2,I8S-S32
3062,2,0.6168,2,34.6966,2,211.9,2,24,4031.8,0.209,2,0.0012,2,I8S-S32
3064,2,0.6169,2,34.6963,2,211.9,2,72,4034.2,0.203,2,0.0016,2,I8S-S32
3066,2,0.6169,2,34.6966,2,211.8,2,36,4038.5,0.2,2,0.002,2,I8S-S32
3068,2,0.6165,2,34.6965,2,211.8,2,24,4039.8,0.197,2,0.0016,2,I8S-S32
3070,2,0.6168,2,34.6967,2,211.8,2,36,4041,0.205,2,0.0012,2,I8S-S32
3072,2,0.6172,2,34.6966,2,211.9,2,36,4042.5,0.201,2,0.0008,2,I8S-S32
3074,2,0.617,2,34.6964,2,211.9,2,36,4044,0.207,2,0.0008,2,I8S-S32
3076,2,0.6162,2,34.6962,2,211.9,2,72,4046.3,0.201,2,0.0012,2,I8S-S32
3078,2,0.6156,2,34.6965,2,211.9,2,36,4048.5,0.203,2,0.0016,2,I8S-S32
3080,2,0.6151,2,34.6963,2,211.9,2,48,4050.3,0.199,2,0.0016,2,I8S-S32
3082,2,0.6148,2,34.6961,2,211.9,2,84,4053,0.201,2,0.0012,2,I8S-S32
3084,2,0.6154,2,34.6964,2,211.9,2,48,4055.8,0.199,2,0.0012,2,I8S-S32
3086,2,0.6156,2,34.6965,2,211.9,2,36,4057.5,0.197,2,0.0012,2,I8S-S32
3088,2,0.6153,2,34.6965,2,211.8,2,36,4059,0.2,2,0.0012,2,I8S-S32
3090,2,0.615,2,34.6964,2,211.8,2,36,4060.5,0.203,2,0.0008,2,I8S-S32
3092,2,0.6136,2,34.6963,2,211.9,2,48,4062.3,0.202,2,0.0008,2,I8S-S32
3094,2,0.6114,2,34.6961,2,211.9,2,48,4064.3,0.206,2,0.0012,2,I8S-S32
3096,2,0.6115,2,34.6961,2,212,2,48,4066.3,0.204,2,0.0016,2,I8S-S32
3098,2,0.6127,2,34.6959,2,212,2,96,4069.3,0.205,2,0.002,2,I8S-S32
3100,2,0.6129,2,34.6962,2,212,2,48,4072.3,0.202,2,0.002,2,I8S-S32
3102,2,0.6113,2,34.6964,2,211.9,2,24,4073.8,0.201,2,0.002,2,I8S-S32
3104,2,0.6093,2,34.6961,2,212,2,24,4074.8,0.203,2,0.002,2,I8S-S32
3106,2,0.6058,2,34.6956,2,212,2,60,4076.5,0.202,2,0.0016,2,I8S-S32
3108,2,0.6018,2,34.6956,2,212,2,48,4078.8,0.197,2,0.0012,2,I8S-S32
3110,2,0.5907,2,34.695,2,212,2,33,4080.5,0.2,2,0.0012,2,I8S-S32
3112,2,0.5835,2,34.6947,2,212.1,2,35,4082.1,0.201,2,0.0012,2,I8S-S32
3114,2,0.5859,2,34.6944,2,212.1,2,119,4085.3,0.203,2,0.0016,2,I8S-S32
3116,2,0.5838,2,34.6949,2,212.1,2,36,4088.5,0.203,2,0.002,2,I8S-S32
3118,2,0.5839,2,34.6948,2,212.2,2,24,4089.8,0.206,2,0.0016,2,I8S-S32
3120,2,0.5832,2,34.6947,2,212.3,2,36,4091,0.206,2,0.0012,2,I8S-S32
3122,2,0.5833,2,34.6946,2,212.3,2,36,4092.5,0.198,2,0.0016,2,I8S-S32
3124,2,0.5834,2,34.6948,2,212.4,2,36,4094,0.196,2,0.0016,2,I8S-S32
3126,2,0.5836,2,34.6947,2,212.4,2,36,4095.5,0.197,2,0.0012,2,I8S-S32
3128,2,0.5841,2,34.6944,2,212.5,2,96,4099,0.203,2,0.0012,2,I8S-S32
3130,2,0.5834,2,34.6948,2,212.5,2,36,4102.5,0.205,2,0.0016,2,I8S-S32
3132,2,0.5831,2,34.6947,2,212.6,2,36,4104,0.208,2,0.002,2,I8S-S32
3134,2,0.5827,2,34.6949,2,212.7,2,36,4105.5,0.196,2,0.0016,2,I8S-S32
3136,2,0.5817,2,34.6948,2,212.5,2,24,4106.8,0.193,2,0.0016,2,I8S-S32
3138,2,0.5812,2,34.6947,2,212.6,2,36,4108,0.202,2,0.002,2,I8S-S32
3140,2,0.5815,2,34.6946,2,212.6,2,48,4109.8,0.201,2,0.0024,2,I8S-S32
3142,2,0.582,2,34.6944,2,212.6,2,84,4113.2,0.201,2,0.002,2,I8S-S32
3144,2,0.5816,2,34.6948,2,212.6,2,36,4116.5,0.2,2,0.0016,2,I8S-S32
3146,2,0.5803,2,34.6947,2,212.6,2,24,4117.8,0.203,2,0.0016,2,I8S-S32
3148,2,0.5782,2,34.6946,2,212.6,2,36,4119,0.205,2,0.002,2,I8S-S32
3150,2,0.5759,2,34.6944,2,212.6,2,36,4120.5,0.203,2,0.002,2,I8S-S32
3152,2,0.5694,2,34.6939,2,212.7,2,60,4122.5,0.198,2,0.002,2,I8S-S32
3154,2,0.5651,2,34.6937,2,212.8,2,72,4125.3,0.201,2,0.002,2,I8S-S32
3156,2,0.562,2,34.6935,2,212.8,2,48,4127.8,0.203,2,0.002,2,I8S-S32
3158,2,0.5619,2,34.6937,2,212.9,2,36,4129.5,0.207,2,0.002,2,I8S-S32
3160,2,0.5613,2,34.6937,2,212.9,2,24,4130.8,0.202,2,0.0016,2,I8S-S32
3162,2,0.5616,2,34.694,2,213,2,36,4132,0.203,2,0.0012,2,I8S-S32
3164,2,0.5611,2,34.6937,2,213.1,2,36,4133.5,0.203,2,0.002,2,I8S-S32
3166,2,0.562,2,34.6937,2,213.1,2,48,4138.3,0.202,2,0.0024,2,I8S-S32
3168,2,0.5536,2,34.6936,2,213.1,2,24,4140.8,0.2,2,0.0024,2,I8S-S32
3170,2,0.5505,2,34.6936,2,213.1,2,24,4141.8,0.202,2,0.0024,2,I8S-S32
3172,2,0.5498,2,34.6934,2,213.1,2,24,4142.8,0.207,2,0.0024,2,I8S-S32
3174,2,0.5464,2,34.6931,2,213.2,2,36,4144,0.204,2,0.002,2,I8S-S32
3176,2,0.543,2,34.6927,2,213.2,2,72,4146.3,0.201,2,0.002,2,I8S-S32
3178,2,0.5421,2,34.6927,2,213.3,2,72,4149.3,0.202,2,0.0024,2,I8S-S32
3180,2,0.5379,2,34.6925,2,213.4,2,59,4152,0.204,2,0.0024,2,I8S-S32
3182,2,0.5287,2,34.6922,2,213.5,2,35,4154.1,0.201,2,0.0024,2,I8S-S32
3184,2,0.5258,2,34.6922,2,213.5,2,36,4155.5,0.201,2,0.002,2,I8S-S32
3186,2,0.524,2,34.6919,2,213.6,2,36,4157,0.198,2,0.002,2,I8S-S32
3188,2,0.5248,2,34.692,2,213.6,2,48,4158.8,0.198,2,0.002,2,I8S-S32
3190,2,0.5263,2,34.6922,2,213.7,2,36,4160.5,0.2,2,0.002,2,I8S-S32
3192,2,0.5266,2,34.6921,2,213.8,2,36,4162,0.204,2,0.0024,2,I8S-S32
3194,2,0.5259,2,34.6918,2,213.8,2,96,4164.8,0.203,2,0.0024,2,I8S-S32
3196,2,0.5246,2,34.692,2,213.9,2,47,4167.8,0.201,2,0.0028,2,I8S-S32
3198,2,0.523,2,34.6919,2,213.9,2,35,4169.5,0.199,2,0.0024,2,I8S-S32
3200,2,0.5198,2,34.6919,2,213.9,2,35,4171.1,0.199,2,0.0024,2,I8S-S32
3202,2,0.519,2,34.6918,2,213.9,2,47,4172.8,0.2,2,0.0024,2,I8S-S32
3204,2,0.5177,2,34.6915,2,213.9,2,60,4175,0.202,2,0.0028,2,I8S-S32
3206,2,0.5166,2,34.6919,2,213.9,2,24,4176.8,0.199,2,0.0024,2,I8S-S32
3208,2,0.5163,2,34.6918,2,214,2,36,4178,0.202,2,0.0024,2,I8S-S32
3210,2,0.5162,2,34.6915,2,214.1,2,60,4180.6,0.204,2,0.0024,2,I8S-S32
3212,2,0.5162,2,34.6918,2,214.1,2,36,4185,0.204,2,0.0024,2,I8S-S32
3214,2,0.5146,2,34.6918,2,214.2,2,24,4186.3,0.203,2,0.0024,2,I8S-S32
3216,2,0.5134,2,34.6917,2,214.2,2,24,4187.3,0.204,2,0.0024,2,I8S-S32
3218,2,0.5125,2,34.6917,2,214.3,2,24,4188.3,0.209,2,0.0024,2,I8S-S32
3220,2,0.5118,2,34.6915,2,214.4,2,36,4189.5,0.204,2,0.0024,2,I8S-S32
3222,2,0.5128,2,34.6911,2,214.4,2,72,4192.6,0.2,2,0.0024,2,I8S-S32
3224,2,0.512,2,34.6915,2,214.3,2,36,4196.5,0.203,2,0.0024,2,I8S-S32
3226,2,0.5049,2,34.6909,2,214.4,2,24,4197.8,0.206,2,0.0024,2,I8S-S32
3228,2,0.5004,2,34.691,2,214.4,2,24,4198.8,0.203,2,0.0024,2,I8S-S32
3230,2,0.4977,2,34.6908,2,214.5,2,36,4200,0.202,2,0.0024,2,I8S-S32
3232,2,0.4964,2,34.6904,2,214.4,2,84,4203,0.202,2,0.0024,2,I8S-S32
3234,2,0.4941,2,34.6906,2,214.4,2,23,4206.3,0.204,2,0.0028,2,I8S-S32
3236,2,0.4903,2,34.6904,2,214.4,2,34,4207.5,0.204,2,0.0028,2,I8S-S32
3238,2,0.4855,2,34.6906,2,214.5,2,24,4208.8,0.201,2,0.0028,2,I8S-S32
3240,2,0.4839,2,34.6901,2,214.5,2,36,4210,0.197,2,0.0028,2,I8S-S32
3242,2,0.4843,2,34.6896,2,214.6,2,60,4213.2,0.202,2,0.0024,2,I8S-S32
3244,2,0.4826,2,34.6904,2,214.7,2,24,4216.8,0.201,2,0.0024,2,I8S-S32
3246,2,0.4828,2,34.6905,2,214.7,2,24,4217.8,0.2,2,0.002,2,I8S-S32
3248,2,0.4827,2,34.6905,2,214.8,2,24,4218.8,0.194,2,0.0024,2,I8S-S32
3250,2,0.4825,2,34.6904,2,214.8,2,24,4219.8,0.193,2,0.0024,2,I8S-S32
3252,2,0.4835,2,34.69,2,214.9,2,60,4222.4,0.195,2,0.0024,2,I8S-S32
3254,2,0.4826,2,34.6906,2,214.9,2,24,4227.8,0.201,2,0.0024,2,I8S-S32
3256,2,0.4819,2,34.6908,2,214.8,2,24,4228.8,0.204,2,0.002,2,I8S-S32
3258,2,0.4821,2,34.6906,2,214.8,2,12,4229.5,0.208,2,0.002,2,I8S-S32
3260,2,0.4821,2,34.6902,2,214.8,2,36,4230.5,0.201,2,0.0024,2,I8S-S32
3262,2,0.4823,2,34.6899,2,214.9,2,84,4233.5,0.205,2,0.0024,2,I8S-S32
3264,2,0.48,2,34.6898,2,214.9,2,24,4236.3,0.204,2,0.0024,2,I8S-S32
3266,2,0.4721,2,34.6895,2,215,2,36,4237.5,0.202,2,0.0024,2,I8S-S32
3268,2,0.4704,2,34.6895,2,215,2,47,4239.3,0.205,2,0.0024,2,I8S-S32
3270,2,0.4661,2,34.6893,2,214.9,2,48,4241.3,0.205,2,0.0024,2,I8S-S32
3272,2,0.4661,2,34.6892,2,214.9,2,60,4243.5,0.203,2,0.0028,2,I8S-S32
3274,2,0.4655,2,34.6892,2,215,2,36,4245.5,0.2,2,0.0028,2,I8S-S32
3276,2,0.466,2,34.6892,2,215,2,48,4247.3,0.202,2,0.0024,2,I8S-S32
3278,2,0.4661,2,34.6892,2,215.1,2,60,4249.5,0.204,2,0.0024,2,I8S-S32
3280,2,0.466,2,34.6893,2,215.1,2,48,4251.8,0.202,2,0.0024,2,I8S-S32
3282,2,0.4662,2,34.6895,2,215.2,2,36,4253.5,0.203,2,0.0024,2,I8S-S32
3284,2,0.4665,2,34.6895,2,215.3,2,24,4254.8,0.205,2,0.002,2,I8S-S32
3286,2,0.4666,2,34.6893,2,215.3,2,48,4256.3,0.197,2,0.0024,2,I8S-S32
3288,2,0.4672,2,34.6889,2,215.4,2,84,4259.5,0.204,2,0.0024,2,I8S-S32
3290,2,0.467,2,34.6894,2,215.3,2,36,4262.5,0.206,2,0.0024,2,I8S-S32
3292,2,0.4667,2,34.6895,2,215.3,2,24,4263.8,0.206,2,0.0024,2,I8S-S32
3294,2,0.4651,2,34.6892,2,215.3,2,48,4265.3,0.197,2,0.002,2,I8S-S32
3296,2,0.4649,2,34.6891,2,215.3,2,60,4267.5,0.207,2,0.0024,2,I8S-S32
3298,2,0.4643,2,34.6894,2,215.4,2,36,4269.5,0.205,2,0.0024,2,I8S-S32
3300,2,0.4638,2,34.6892,2,215.4,2,48,4271.3,0.205,2,0.0024,2,I8S-S32
3302,2,0.4639,2,34.6891,2,215.5,2,60,4273.5,0.201,2,0.002,2,I8S-S32
3304,2,0.4621,2,34.6892,2,215.5,2,36,4275.5,0.2,2,0.002,2,I8S-S32
3306,2,0.4585,2,34.6889,2,215.5,2,24,4276.8,0.203,2,0.0024,2,I8S-S32
3308,2,0.4573,2,34.6885,2,215.5,2,72,4279.2,0.2,2,0.0024,2,I8S-S32
3310,2,0.4555,2,34.6888,2,215.5,2,36,4283.5,0.205,2,0.0024,2,I8S-S32
3312,2,0.4525,2,34.6889,2,215.5,2,24,4284.8,0.201,2,0.0024,2,I8S-S32
3314,2,0.4516,2,34.6888,2,215.6,2,24,4285.8,0.201,2,0.0024,2,I8S-S32
3316,2,0.4508,2,34.6888,2,215.7,2,24,4286.8,0.201,2,0.0024,2,I8S-S32
3318,2,0.4505,2,34.6886,2,215.7,2,36,4288,0.195,2,0.0024,2,I8S-S32
3320,2,0.4519,2,34.6881,2,215.7,2,60,4291.8,0.201,2,0.0024,2,I8S-S32
3322,2,0.4506,2,34.6886,2,215.7,2,36,4295,0.201,2,0.0028,2,I8S-S32
3324,2,0.4498,2,34.6888,2,215.8,2,24,4296.3,0.199,2,0.0028,2,I8S-S32
3326,2,0.4497,2,34.6886,2,215.7,2,24,4297.3,0.196,2,0.0024,2,I8S-S32
3328,2,0.4494,2,34.6884,2,215.7,2,36,4298.5,0.198,2,0.0024,2,I8S-S32
3330,2,0.4491,2,34.6879,2,215.8,2,96,4301.3,0.201,2,0.0024,2,I8S-S32
3332,2,0.4481,2,34.6885,2,215.8,2,36,4304,0.2,2,0.0024,2,I8S-S32
3334,2,0.4478,2,34.6884,2,215.9,2,24,4305.3,0.202,2,0.002,2,I8S-S32
3336,2,0.4474,2,34.6882,2,215.9,2,48,4306.8,0.204,2,0.0024,2,I8S-S32
3338,2,0.4478,2,34.688,2,215.9,2,72,4309.3,0.201,2,0.0024,2,I8S-S32
3340,2,0.4477,2,34.6883,2,215.8,2,48,4311.8,0.199,2,0.0028,2,I8S-S32
3342,2,0.4471,2,34.6883,2,215.8,2,36,4313.5,0.201,2,0.0028,2,I8S-S32
3344,2,0.4462,2,34.6881,2,215.9,2,48,4315.3,0.201,2,0.0024,2,I8S-S32
3346,2,0.4458,2,34.6882,2,215.9,2,36,4317,0.2,2,0.0024,2,I8S-S32
3348,2,0.4454,2,34.6881,2,216,2,48,4318.8,0.196,2,0.0024,2,I8S-S32
3350,2,0.4447,2,34.6879,2,216,2,60,4321,0.2,2,0.0028,2,I8S-S32
3352,2,0.445,2,34.688,2,216.1,2,48,4323.3,0.199,2,0.0024,2,I8S-S32
3354,2,0.4452,2,34.688,2,216,2,60,4325.5,0.198,2,0.0024,2,I8S-S32
3356,2,0.4445,2,34.6881,2,216,2,36,4327.5,0.2,2,0.0024,2,I8S-S32
3358,2,0.4443,2,34.688,2,216,2,48,4329.3,0.2,2,0.0024,2,I8S-S32
3360,2,0.444,2,34.688,2,216,2,48,4331.3,0.201,2,0.002,2,I8S-S32
3362,2,0.4434,2,34.688,2,216.1,2,48,4333.3,0.2,2,0.0024,2,I8S-S32
3364,2,0.4409,2,34.688,2,216.2,2,36,4335,0.199,2,0.0024,2,I8S-S32
3366,2,0.438,2,34.6878,2,216.1,2,48,4336.8,0.203,2,0.0032,2,I8S-S32
3368,2,0.4356,2,34.6876,2,216.1,2,36,4338.5,0.2,2,0.0032,2,I8S-S32
3370,2,0.436,2,34.6875,2,216.1,2,84,4341.3,0.202,2,0.0028,2,I8S-S32
3372,2,0.4348,2,34.6879,2,216.1,2,36,4345.5,0.2,2,0.0024,2,I8S-S32
3374,2,0.4331,2,34.688,2,216.2,2,24,4346.8,0.199,2,0.0024,2,I8S-S32
3376,2,0.4318,2,34.6878,2,216.3,2,24,4347.8,0.198,2,0.0024,2,I8S-S32
3378,2,0.4305,2,34.6874,2,216.2,2,24,4348.8,0.2,2,0.0024,2,I8S-S32
3380,2,0.4292,2,34.6874,2,216.3,2,48,4350.3,0.2,2,0.0028,2,I8S-S32
3382,2,0.4256,2,34.6872,2,216.3,2,48,4352.3,0.203,2,0.0032,2,I8S-S32
3384,2,0.4262,2,34.6869,2,216.2,2,48,4356,0.202,2,0.0032,2,I8S-S32
3386,2,0.4235,2,34.6874,2,216.3,2,24,4359.3,0.203,2,0.0024,2,I8S-S32
3388,2,0.4231,2,34.6873,2,216.4,2,24,4360.3,0.203,2,0.0024,2,I8S-S32
3390,2,0.4227,2,34.6872,2,216.4,2,24,4361.3,0.197,2,0.0024,2,I8S-S32
3392,2,0.4232,2,34.687,2,216.5,2,36,4362.5,0.198,2,0.0028,2,I8S-S32
3394,2,0.4241,2,34.6871,2,216.5,2,48,4364.3,0.203,2,0.0028,2,I8S-S32
3396,2,0.4243,2,34.6868,2,216.6,2,96,4367.3,0.2,2,0.0028,2,I8S-S32
3398,2,0.4234,2,34.6872,2,216.6,2,36,4370,0.201,2,0.0028,2,I8S-S32
3400,2,0.423,2,34.687,2,216.6,2,48,4371.8,0.198,2,0.0028,2,I8S-S32
3402,2,0.4227,2,34.6868,2,216.5,2,72,4374.3,0.199,2,0.0028,2,I8S-S32
3404,2,0.4224,2,34.6872,2,216.5,2,36,4376.5,0.195,2,0.0028,2,I8S-S32
3406,2,0.4223,2,34.6874,2,216.6,2,24,4377.8,0.199,2,0.0028,2,I8S-S32
3408,2,0.4225,2,34.6872,2,216.6,2,24,4378.8,0.196,2,0.0028,2,I8S-S32
3410,2,0.4231,2,34.6868,2,216.7,2,108,4381.5,0.202,2,0.0032,2,I8S-S32
3412,2,0.4227,2,34.687,2,216.7,2,48,4384.8,0.204,2,0.0032,2,I8S-S32
3414,2,0.4222,2,34.6872,2,216.8,2,36,4386.5,0.204,2,0.0032,2,I8S-S32
3416,2,0.422,2,34.6871,2,216.8,2,36,4388,0.196,2,0.0028,2,I8S-S32
3418,2,0.422,2,34.6869,2,216.7,2,48,4389.8,0.199,2,0.0028,2,I8S-S32
3420,2,0.422,2,34.6869,2,216.7,2,48,4391.8,0.2,2,0.0028,2,I8S-S32
3422,2,0.4217,2,34.687,2,216.7,2,48,4393.8,0.197,2,0.0032,2,I8S-S32
3424,2,0.4199,2,34.6869,2,216.8,2,48,4395.8,0.2,2,0.0036,2,I8S-S32
3426,2,0.4194,2,34.6866,2,216.9,2,60,4398,0.202,2,0.0036,2,I8S-S32
3428,2,0.4165,2,34.6866,2,216.9,2,36,4400,0.204,2,0.0032,2,I8S-S32
3430,2,0.413,2,34.6866,2,216.8,2,48,4401.8,0.2,2,0.0028,2,I8S-S32
3432,2,0.4114,2,34.6863,2,216.8,2,60,4404,0.196,2,0.0028,2,I8S-S32
3434,2,0.4092,2,34.6863,2,216.9,2,60,4406.5,0.2,2,0.0032,2,I8S-S32
3436,2,0.4075,2,34.6863,2,216.9,2,36,4408.5,0.198,2,0.0032,2,I8S-S32
3438,2,0.4018,2,34.6863,2,217,2,34,4410.1,0.201,2,0.0032,2,I8S-S32
3440,2,0.3998,2,34.6862,2,217.1,2,24,4411.3,0.199,2,0.0032,2,I8S-S32
3442,2,0.4007,2,34.6858,2,217.1,2,72,4413.8,0.204,2,0.0036,2,I8S-S32
3444,2,0.4002,2,34.6861,2,217.1,2,36,4418.5,0.201,2,0.0036,2,I8S-S32
3446,2,0.3993,2,34.6863,2,217.2,2,24,4419.8,0.2,2,0.0032,2,I8S-S32
3448,2,0.3982,2,34.6862,2,217.2,2,24,4420.8,0.204,2,0.0032,2,I8S-S32
3450,2,0.3937,2,34.6858,2,217.2,2,23,4421.8,0.203,2,0.0032,2,I8S-S32
3452,2,0.3902,2,34.6858,2,217.2,2,24,4422.8,0.201,2,0.0036,2,I8S-S32
3454,2,0.392,2,34.6853,2,217.2,2,96,4426,0.201,2,0.0036,2,I8S-S32
3456,2,0.3896,2,34.6855,2,217.3,2,36,4430,0.204,2,0.0032,2,I8S-S32
3458,2,0.3861,2,34.6855,2,217.4,2,36,4431.5,0.197,2,0.0028,2,I8S-S32
3460,2,0.3804,2,34.6853,2,217.4,2,24,4432.8,0.204,2,0.0028,2,I8S-S32
3462,2,0.3804,2,34.6852,2,217.5,2,35,4434,0.206,2,0.0028,2,I8S-S32
3464,2,0.3748,2,34.6849,2,217.5,2,35,4435.6,0.198,2,0.0032,2,I8S-S32
3466,2,0.3746,2,34.6846,2,217.5,2,96,4438.3,0.201,2,0.0036,2,I8S-S32
3468,2,0.3744,2,34.6848,2,217.5,2,36,4441,0.199,2,0.0032,2,I8S-S32
3470,2,0.3742,2,34.6847,2,217.5,2,36,4442.5,0.203,2,0.0032,2,I8S-S32
