CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
592,2,9.3523,2,34.6938,2,238.2,2,0.156,1,0.0008,2,I9N-S101
594,2,9.3374,2,34.692,2,237.8,2,0.153,1,0.0008,2,I9N-S101
596,2,9.3198,2,34.6901,2,237.5,2,0.156,1,0.0008,2,I9N-S101
598,2,9.2786,2,34.6848,2,237.3,2,0.157,1,0.0008,2,I9N-S101
600,2,9.2542,2,34.6814,2,237.3,2,0.152,1,0.0004,2,I9N-S101
602,2,9.231,2,34.6776,2,236.9,2,0.154,1,0.0004,2,I9N-S101
604,2,9.2194,2,34.6763,2,236.5,2,0.155,1,0.0004,2,I9N-S101
606,2,9.1984,2,34.6739,2,236.4,2,0.155,1,0.0004,2,I9N-S101
608,2,9.1748,2,34.6707,2,236.4,2,0.155,1,0.0008,2,I9N-S101
610,2,9.1441,2,34.6662,2,236,2,0.16,1,0.0008,2,I9N-S101
612,2,9.1298,2,34.6645,2,235.6,2,0.155,1,0.0008,2,I9N-S101
614,2,9.108,2,34.662,2,235.3,2,0.154,1,0.0008,2,I9N-S101
616,2,9.0748,2,34.6578,2,235.1,2,0.161,1,0.0008,2,I9N-S101
618,2,9.0571,2,34.6557,2,234.8,2,0.152,1,0.0008,2,I9N-S101
620,2,9.0431,2,34.654,2,234.4,2,0.159,1,0.0008,2,I9N-S101
622,2,9.0294,2,34.6525,2,234,2,0.159,1,0.0008,2,I9N-S101
624,2,9.0199,2,34.6511,2,233.6,2,0.162,1,0.0008,2,I9N-S101
626,2,9.0076,2,34.6498,2,233.1,2,0.155,1,0.0008,2,I9N-S101
628,2,9.0023,2,34.6491,2,232.7,2,0.156,1,0.0008,2,I9N-S101
630,2,8.9886,2,34.6483,2,232.7,2,0.157,1,0.0008,2,I9N-S101
632,2,8.9475,2,34.6429,2,232.7,2,0.156,1,0.0008,2,I9N-S101
634,2,8.9352,2,34.6409,2,232.2,2,0.156,1,0.0008,2,I9N-S101
636,2,8.9103,2,34.6387,2,232.1,2,0.157,1,0.0008,2,I9N-S101
638,2,8.8742,2,34.6354,2,231.7,2,0.161,1,0.0008,2,I9N-S101
640,2,8.8336,2,34.6316,2,231.3,2,0.163,1,0.0008,2,I9N-S101
642,2,8.8023,2,34.6276,2,230,2,0.158,1,0.0008,2,I9N-S101
644,2,8.7902,2,34.6263,2,229.1,2,0.159,1,0.0008,2,I9N-S101
646,2,8.783,2,34.6266,2,228.6,2,0.155,1,0.0008,2,I9N-S101
648,2,8.7505,2,34.6252,2,228.6,2,0.157,1,0.0008,2,I9N-S101
650,2,8.73,2,34.6216,2,227.8,2,0.159,1,0.0008,2,I9N-S101
652,2,8.7212,2,34.6207,2,226.4,2,0.164,1,0.0008,2,I9N-S101
654,2,8.7071,2,34.6194,2,226.1,2,0.162,1,0.0008,2,I9N-S101
656,2,8.6885,2,34.6165,2,226,2,0.165,1,0.0008,2,I9N-S101
658,2,8.6678,2,34.6141,2,225.8,2,0.16,1,0.0008,2,I9N-S101
660,2,8.6417,2,34.6116,2,225.6,2,0.16,1,0.0008,2,I9N-S101
662,2,8.6155,2,34.6102,2,225.4,2,0.162,1,0.0008,2,I9N-S101
664,2,8.5559,2,34.6029,2,224.9,2,0.161,1,0.0008,2,I9N-S101
666,2,8.5243,2,34.5987,2,224.3,2,0.162,1,0.0008,2,I9N-S101
668,2,8.4736,2,34.5927,2,224.2,2,0.151,1,0.0008,2,I9N-S101
670,2,8.4211,2,34.5868,2,223.9,2,0.162,1,0.0008,2,I9N-S101
672,2,8.4101,2,34.5847,2,223.4,2,0.155,1,0.0008,2,I9N-S101
674,2,8.3799,2,34.5827,2,223.2,2,0.159,1,0.0008,2,I9N-S101
676,2,8.3633,2,34.5805,2,222.7,2,0.167,1,0.0008,2,I9N-S101
678,2,8.3334,2,34.579,2,222.2,2,0.167,1,0.0008,2,I9N-S101
680,2,8.2717,2,34.5751,2,222.3,2,0.162,1,0.0008,2,I9N-S101
682,2,8.2177,2,34.5692,2,222,2,0.158,1,0.0008,2,I9N-S101
684,2,8.1899,2,34.5657,2,221,2,0.164,1,0.0008,2,I9N-S101
686,2,8.1679,2,34.5642,2,219.8,2,0.158,1,0.0008,2,I9N-S101
688,2,8.144,2,34.5635,2,219.3,2,0.164,1,0.0008,2,I9N-S101
690,2,8.1171,2,34.5614,2,219,2,0.163,1,0.0008,2,I9N-S101
692,2,8.0976,2,34.56,2,218.5,2,0.164,1,0.0008,2,I9N-S101
694,2,8.0618,2,34.5574,2,218,2,0.165,1,0.0008,2,I9N-S101
696,2,8.0313,2,34.5551,2,217.3,2,0.163,1,0.0008,2,I9N-S101
698,2,8.0045,2,34.5533,2,216.4,2,0.17,1,0.0008,2,I9N-S101
700,2,7.9676,2,34.5504,2,216,2,0.165,1,0.0008,2,I9N-S101
702,2,7.9231,2,34.5471,2,215.5,2,0.166,1,0.0008,2,I9N-S101
704,2,7.8821,2,34.5437,2,214.7,2,0.167,1,0.0012,2,I9N-S101
706,2,7.853,2,34.5423,2,214.2,2,0.16,1,0.0008,2,I9N-S101
708,2,7.8349,2,34.5409,2,213.5,2,0.163,1,0.0008,2,I9N-S101
710,2,7.8113,2,34.5399,2,212.6,2,0.167,1,0.0008,2,I9N-S101
712,2,7.7668,2,34.5375,2,212,2,0.168,1,0.0008,2,I9N-S101
714,2,7.7293,2,34.5346,2,211.1,2,0.168,1,0.0008,2,I9N-S101
716,2,7.6657,2,34.5307,2,210.4,2,0.169,1,0.0008,2,I9N-S101
718,2,7.6337,2,34.5279,2,209.9,2,0.167,1,0.0008,2,I9N-S101
720,2,7.6039,2,34.5272,2,209.4,2,0.169,1,0.0008,2,I9N-S101
722,2,7.5579,2,34.524,2,208.2,2,0.172,1,0.0012,2,I9N-S101
724,2,7.51,2,34.5215,2,207.2,2,0.166,1,0.0016,2,I9N-S101
726,2,7.4358,2,34.5169,2,206.6,2,0.168,1,0.0016,2,I9N-S101
728,2,7.3747,2,34.5111,2,205.9,2,0.173,1,0.0016,2,I9N-S101
730,2,7.3444,2,34.5088,2,204.9,2,0.167,1,0.0016,2,I9N-S101
732,2,7.3167,2,34.5073,2,204.1,2,0.172,1,0.0016,2,I9N-S101
734,2,7.2746,2,34.5051,2,203.5,2,0.165,1,0.0016,2,I9N-S101
736,2,7.2352,2,34.5024,2,203,2,0.168,1,0.0016,2,I9N-S101
738,2,7.1746,2,34.4993,2,202.6,2,0.165,1,0.0012,2,I9N-S101
740,2,7.1256,2,34.4938,2,202.2,2,0.169,1,0.0012,2,I9N-S101
742,2,7.1238,2,34.494,2,201.6,2,0.167,1,0.0012,2,I9N-S101
744,2,7.0961,2,34.4944,2,201.4,2,0.168,1,0.0016,2,I9N-S101
746,2,7.0665,2,34.4936,2,201.1,2,0.165,1,0.0016,2,I9N-S101
748,2,6.9982,2,34.4905,2,200.9,2,0.17,1,0.0016,2,I9N-S101
750,2,6.9756,2,34.4875,2,199.7,2,0.169,1,0.0016,2,I9N-S101
752,2,6.9582,2,34.4879,2,198.8,2,0.17,1,0.0016,2,I9N-S101
754,2,6.921,2,34.4863,2,198.5,2,0.171,1,0.0012,2,I9N-S101
756,2,6.9069,2,34.4859,2,198,2,0.167,1,0.0012,2,I9N-S101
758,2,6.8613,2,34.485,2,197.4,2,0.17,1,0.0012,2,I9N-S101
760,2,6.7858,2,34.4809,2,197.1,2,0.168,1,0.0008,2,I9N-S101
762,2,6.76,2,34.4791,2,196.1,2,0.174,1,0.0008,2,I9N-S101
764,2,6.7357,2,34.4781,2,195.3,2,0.175,1,0.0012,2,I9N-S101
766,2,6.6543,2,34.4739,2,195,2,0.171,1,0.0008,2,I9N-S101
768,2,6.6106,2,34.4699,2,194.4,2,0.171,1,0.0008,2,I9N-S101
770,2,6.5755,2,34.4676,2,194.1,2,0.171,1,0.0008,2,I9N-S101
772,2,6.5455,2,34.4667,2,193.7,2,0.167,1,0.0008,2,I9N-S101
774,2,6.5181,2,34.4663,2,193.5,2,0.17,1,0.0012,2,I9N-S101
776,2,6.4848,2,34.4658,2,193.1,2,0.173,1,0.0012,2,I9N-S101
778,2,6.4439,2,34.4643,2,192.5,2,0.174,1,0.0012,2,I9N-S101
780,2,6.4328,2,34.4646,2,191.7,2,0.17,1,0.0012,2,I9N-S101
782,2,6.4102,2,34.4654,2,191.3,2,0.18,1,0.0012,2,I9N-S101
784,2,6.3748,2,34.4637,2,191.2,2,0.176,1,0.0012,2,I9N-S101
786,2,6.3332,2,34.4632,2,190.6,2,0.172,1,0.0016,2,I9N-S101
788,2,6.3191,2,34.4624,2,189.6,2,0.176,1,0.0016,2,I9N-S101
790,2,6.3054,2,34.4631,2,188.7,2,0.179,1,0.0016,2,I9N-S101
792,2,6.2778,2,34.4636,2,188.3,2,0.176,1,0.0016,2,I9N-S101
794,2,6.2477,2,34.4637,2,188,2,0.175,1,0.0016,2,I9N-S101
796,2,6.2187,2,34.4628,2,187.5,2,0.178,1,0.0016,2,I9N-S101
798,2,6.1956,2,34.4616,2,186.5,2,0.179,1,0.0016,2,I9N-S101
800,2,6.1815,2,34.4618,2,185.8,2,0.172,1,0.0016,2,I9N-S101
802,2,6.169,2,34.4623,2,185.4,2,0.177,1,0.0016,2,I9N-S101
804,2,6.1503,2,34.4654,2,184.8,2,0.181,1,0.0016,2,I9N-S101
806,2,6.1419,2,34.4659,2,183.8,2,0.176,1,0.0016,2,I9N-S101
808,2,6.115,2,34.4669,2,183.1,2,0.18,1,0.0016,2,I9N-S101
810,2,6.0997,2,34.4672,2,182.4,2,0.178,1,0.0016,2,I9N-S101
812,2,6.0936,2,34.4681,2,181.7,2,0.179,1,0.0012,2,I9N-S101
814,2,6.0638,2,34.4684,2,181.1,2,0.181,1,0.0008,2,I9N-S101
816,2,6.052,2,34.4681,2,180,2,0.183,1,0.0008,2,I9N-S101
818,2,6.0274,2,34.4685,2,179.2,2,0.186,1,0.0008,2,I9N-S101
820,2,6.0129,2,34.4686,2,178.8,2,0.175,1,0.0012,2,I9N-S101
822,2,5.9933,2,34.4698,2,178.5,2,0.181,1,0.0012,2,I9N-S101
824,2,5.9707,2,34.4712,2,178.1,2,0.181,1,0.0012,2,I9N-S101
826,2,5.93,2,34.4687,2,177.2,2,0.177,1,0.0008,2,I9N-S101
828,2,5.9185,2,34.4683,2,176.2,2,0.179,1,0.0008,2,I9N-S101
830,2,5.9001,2,34.4703,2,175.7,2,0.185,1,0.0008,2,I9N-S101
832,2,5.8749,2,34.4696,2,175.4,2,0.181,1,0.0012,2,I9N-S101
834,2,5.8216,2,34.4678,2,174.9,2,0.182,1,0.0008,2,I9N-S101
836,2,5.772,2,34.4653,2,174.4,2,0.183,1,0.0008,2,I9N-S101
838,2,5.7442,2,34.464,2,174,2,0.178,1,0.0008,2,I9N-S101
840,2,5.7466,2,34.4653,2,173.7,2,0.177,1,0.0008,2,I9N-S101
842,2,5.7459,2,34.4658,2,173.2,2,0.18,1,0.0008,2,I9N-S101
844,2,5.736,2,34.4655,2,173,2,0.184,1,0.0008,2,I9N-S101
846,2,5.6816,2,34.4641,2,172.9,2,0.181,1,0.0008,2,I9N-S101
848,2,5.6506,2,34.4605,2,172.7,2,0.186,1,0.0008,2,I9N-S101
850,2,5.6364,2,34.4601,2,172.7,2,0.178,1,0.0008,2,I9N-S101
852,2,5.5938,2,34.459,2,172.9,2,0.183,1,0.0008,2,I9N-S101
854,2,5.559,2,34.4575,2,172.9,2,0.185,1,0.0008,2,I9N-S101
856,2,5.5441,2,34.4602,2,172.6,2,0.185,1,0.0008,2,I9N-S101
858,2,5.5217,2,34.4617,2,172.4,2,0.181,1,0.0008,2,I9N-S101
860,2,5.4869,2,34.4626,2,172.1,2,0.188,1,0.0012,2,I9N-S101
862,2,5.4968,2,34.4679,2,171.5,2,0.189,1,0.0016,2,I9N-S101
864,2,5.5268,2,34.4775,2,169.9,2,0.189,1,0.0016,2,I9N-S101
866,2,5.5742,2,34.4917,2,167.9,2,0.19,1,0.0016,2,I9N-S101
868,2,5.5538,2,34.4947,2,166.3,2,0.186,1,0.0016,2,I9N-S101
870,2,5.4076,2,34.4769,2,164.7,2,0.19,1,0.0016,2,I9N-S101
872,2,5.401,2,34.4749,2,163,2,0.188,1,0.0016,2,I9N-S101
874,2,5.4074,2,34.4839,2,163.4,2,0.184,1,0.0016,2,I9N-S101
876,2,5.3807,2,34.4851,2,163.3,2,0.187,1,0.0016,2,I9N-S101
878,2,5.3757,2,34.4903,2,162.4,2,0.19,1,0.0016,2,I9N-S101
880,2,5.3541,2,34.4888,2,160.9,2,0.19,1,0.0016,2,I9N-S101
882,2,5.3463,2,34.4992,2,159.6,2,0.188,1,0.0016,2,I9N-S101
884,2,5.3103,2,34.4972,2,159.1,2,0.193,1,0.0016,2,I9N-S101
886,2,5.3037,2,34.4977,2,157.7,2,0.191,1,0.0016,2,I9N-S101
888,2,5.2687,2,34.4981,2,156.1,2,0.194,1,0.0016,2,I9N-S101
890,2,5.2373,2,34.4999,2,155.2,2,0.192,1,0.0016,2,I9N-S101
892,2,5.199,2,34.4971,2,154.6,2,0.188,1,0.0016,2,I9N-S101
894,2,5.1859,2,34.498,2,154,2,0.197,1,0.0016,2,I9N-S101
896,2,5.1712,2,34.5012,2,153.7,2,0.196,1,0.0016,2,I9N-S101
898,2,5.1301,2,34.4976,2,153.4,2,0.194,1,0.0016,2,I9N-S101
900,2,5.0973,2,34.4924,2,152.9,2,0.192,1,-999,9,I9N-S101
902,2,5.0818,2,34.4905,2,152.9,2,0.193,1,0.0016,2,I9N-S101
904,2,5.077,2,34.4903,2,153.3,2,0.194,1,0.0016,2,I9N-S101
906,2,5.0778,2,34.4919,2,153.7,2,0.192,1,0.0016,2,I9N-S101
908,2,5.0943,2,34.5008,2,153.7,2,0.188,1,0.0016,2,I9N-S101
910,2,5.0895,2,34.5023,2,153.5,2,0.193,1,0.0016,2,I9N-S101
912,2,5.0759,2,34.5009,2,152.3,2,0.195,1,0.0016,2,I9N-S101
914,2,5.0768,2,34.5037,2,151.3,2,0.192,1,0.0016,2,I9N-S101
916,2,5.0987,2,34.5122,2,150.9,2,0.2,1,0.0016,2,I9N-S101
918,2,5.0953,2,34.5158,2,150.3,2,0.197,1,0.0016,2,I9N-S101
920,2,5.088,2,34.5146,2,148.6,2,0.194,1,0.0016,2,I9N-S101
922,2,5.0808,2,34.5159,2,147.3,2,0.199,1,0.0016,2,I9N-S101
924,2,5.0858,2,34.5186,2,147,2,0.197,1,0.0016,2,I9N-S101
926,2,5.0807,2,34.5201,2,146.6,2,0.193,1,0.0016,2,I9N-S101
928,2,5.0822,2,34.5213,2,145.7,2,0.195,1,0.0016,2,I9N-S101
930,2,5.0792,2,34.5222,2,144.7,2,0.195,1,0.0016,2,I9N-S101
932,2,5.0712,2,34.5217,2,144.2,2,0.193,1,0.0016,2,I9N-S101
934,2,5.0626,2,34.5218,2,143.9,2,0.194,1,0.0016,2,I9N-S101
936,2,5.0617,2,34.5233,2,143.6,2,0.196,1,0.0016,2,I9N-S101
938,2,5.0681,2,34.5263,2,143.3,2,0.193,1,0.0016,2,I9N-S101
940,2,5.069,2,34.5277,2,142.7,2,0.194,1,0.0016,2,I9N-S101
942,2,5.0719,2,34.5307,2,142.1,2,0.2,1,0.0016,2,I9N-S101
944,2,5.069,2,34.5321,2,141.4,2,0.195,1,0.0016,2,I9N-S101
946,2,5.0711,2,34.5359,2,140.9,2,0.2,1,0.0016,2,I9N-S101
948,2,5.079,2,34.5408,2,140.3,2,0.202,1,0.0016,2,I9N-S101
950,2,5.0778,2,34.544,2,139.2,2,0.197,1,0.0016,2,I9N-S101
952,2,5.0791,2,34.5493,2,137.7,2,0.199,1,0.0016,2,I9N-S101
954,2,5.0763,2,34.5518,2,136.6,2,0.201,1,0.0016,2,I9N-S101
956,2,5.0667,2,34.5521,2,135.8,2,0.202,1,0.0016,2,I9N-S101
958,2,5.0747,2,34.5558,2,134.9,2,0.2,1,0.0016,2,I9N-S101
960,2,5.0736,2,34.5582,2,133.7,2,0.202,1,0.0016,2,I9N-S101
962,2,5.0752,2,34.56,2,132.5,2,0.198,1,0.0016,2,I9N-S101
964,2,5.0796,2,34.5618,2,132,2,0.197,1,0.0016,2,I9N-S101
966,2,5.0769,2,34.5635,2,131.6,2,0.198,1,0.0016,2,I9N-S101
968,2,5.0439,2,34.5636,2,131,2,0.202,1,0.0016,2,I9N-S101
970,2,5.0213,2,34.562,2,130.1,2,0.199,1,0.0016,2,I9N-S101
972,2,5.0135,2,34.5631,2,129.6,2,0.204,1,0.0016,2,I9N-S101
974,2,5.0076,2,34.5635,2,129.4,2,0.207,1,0.0016,2,I9N-S101
976,2,4.9872,2,34.5622,2,129.4,2,0.206,1,0.0016,2,I9N-S101
978,2,4.9778,2,34.5613,2,129.1,2,0.206,1,0.0016,2,I9N-S101
980,2,4.9833,2,34.5633,2,128.9,2,0.204,1,0.0016,2,I9N-S101
982,2,4.9494,2,34.5632,2,128.6,2,0.207,1,0.0016,2,I9N-S101
984,2,4.9312,2,34.5606,2,128.3,2,0.203,1,0.0016,2,I9N-S101
986,2,4.925,2,34.5606,2,128.3,2,0.207,1,0.0016,2,I9N-S101
988,2,4.9111,2,34.561,2,128.3,2,0.203,1,0.0016,2,I9N-S101
990,2,4.9023,2,34.5609,2,128.4,2,0.199,1,0.0016,2,I9N-S101
992,2,4.8937,2,34.5615,2,128.3,2,0.202,1,0.0016,2,I9N-S101
994,2,4.8905,2,34.5632,2,128.3,2,0.198,1,0.0016,2,I9N-S101
996,2,4.8876,2,34.5634,2,128.1,2,0.206,1,0.0016,2,I9N-S101
998,2,4.8825,2,34.5634,2,127.9,2,0.202,1,0.0016,2,I9N-S101
1000,2,4.8791,2,34.5635,2,127.8,2,0.198,1,0.0016,2,I9N-S101
1002,2,4.8638,2,34.5644,2,127.7,2,0.199,1,0.0016,2,I9N-S101
1004,2,4.8569,2,34.5649,2,127.5,2,0.207,1,0.0016,2,I9N-S101
1006,2,4.8438,2,34.5667,2,127.3,2,0.207,1,0.0016,2,I9N-S101
1008,2,4.8305,2,34.5673,2,127.2,2,0.204,1,0.0016,2,I9N-S101
1010,2,4.8259,2,34.5673,2,126.9,2,0.207,1,0.0016,2,I9N-S101
1012,2,4.824,2,34.5677,2,126.7,2,0.203,1,0.0016,2,I9N-S101
1014,2,4.8197,2,34.5683,2,126.5,2,0.206,1,0.0016,2,I9N-S101
1016,2,4.8075,2,34.5697,2,126.4,2,0.204,1,0.0016,2,I9N-S101
1018,2,4.7999,2,34.5705,2,126.3,2,0.201,1,0.0016,2,I9N-S101
1020,2,4.7981,2,34.5722,2,126.1,2,0.201,1,0.0016,2,I9N-S101
1022,2,4.7903,2,34.573,2,125.9,2,0.204,1,0.0016,2,I9N-S101
1024,2,4.7842,2,34.5736,2,125.6,2,0.209,1,0.0016,2,I9N-S101
1026,2,4.7808,2,34.5749,2,125.3,2,0.206,1,0.0016,2,I9N-S101
1028,2,4.7833,2,34.576,2,125,2,0.207,1,0.0016,2,I9N-S101
1030,2,4.7789,2,34.5769,2,124.6,2,0.203,1,0.0016,2,I9N-S101
1032,2,4.772,2,34.5774,2,124.5,2,0.207,1,0.0016,2,I9N-S101
1034,2,4.7685,2,34.5787,2,124.3,2,0.203,1,0.0016,2,I9N-S101
1036,2,4.7644,2,34.5798,2,124.1,2,0.204,1,0.0016,2,I9N-S101
1038,2,4.7596,2,34.58,2,123.7,2,0.208,1,0.0016,2,I9N-S101
1040,2,4.7551,2,34.5798,2,123.4,2,0.209,1,0.0016,2,I9N-S101
1042,2,4.751,2,34.5799,2,123.3,2,0.206,1,0.0016,2,I9N-S101
1044,2,4.7364,2,34.5792,2,123.2,2,0.208,1,0.0016,2,I9N-S101
1046,2,4.711,2,34.5779,2,123.3,2,0.21,1,0.0016,2,I9N-S101
1048,2,4.7196,2,34.5803,2,123.3,2,0.21,1,0.0016,2,I9N-S101
1050,2,4.7193,2,34.5836,2,123.2,2,0.207,1,0.0016,2,I9N-S101
1052,2,4.7107,2,34.5831,2,123.1,2,0.208,1,0.0016,2,I9N-S101
1054,2,4.6994,2,34.5819,2,123,2,0.203,1,0.0016,2,I9N-S101
1056,2,4.6694,2,34.5794,2,123,2,0.206,1,0.0016,2,I9N-S101
1058,2,4.6646,2,34.5792,2,123,2,0.204,1,0.0016,2,I9N-S101
1060,2,4.6596,2,34.5793,2,123.3,2,0.207,1,0.0016,2,I9N-S101
1062,2,4.6555,2,34.5798,2,123.4,2,0.205,1,0.0016,2,I9N-S101
1064,2,4.6639,2,34.5827,2,123.4,2,0.206,1,0.0016,2,I9N-S101
1066,2,4.6642,2,34.5853,2,123.3,2,0.203,1,0.0016,2,I9N-S101
1068,2,4.6663,2,34.5868,2,123,2,0.207,1,0.0016,2,I9N-S101
1070,2,4.6668,2,34.5877,2,122.6,2,0.207,1,0.0016,2,I9N-S101
1072,2,4.6631,2,34.5901,2,122.3,2,0.207,1,0.0016,2,I9N-S101
1074,2,4.6528,2,34.5904,2,121.9,2,0.209,1,0.0016,2,I9N-S101
1076,2,4.6591,2,34.5933,2,121.6,2,0.207,1,0.0016,2,I9N-S101
1078,2,4.6599,2,34.594,2,121.2,2,0.213,1,0.0016,2,I9N-S101
1080,2,4.6408,2,34.5931,2,120.9,2,0.205,1,0.0016,2,I9N-S101
1082,2,4.6347,2,34.5951,2,120.7,2,0.213,1,0.0016,2,I9N-S101
1084,2,4.633,2,34.597,2,120.5,2,0.209,1,0.0016,2,I9N-S101
1086,2,4.6294,2,34.598,2,120.3,2,0.206,1,0.0016,2,I9N-S101
1088,2,4.6239,2,34.5987,2,120,2,0.207,1,0.0016,2,I9N-S101
1090,2,4.6151,2,34.6,2,119.7,2,0.212,1,0.0016,2,I9N-S101
1092,2,4.605,2,34.6,2,119.4,2,0.209,1,0.0016,2,I9N-S101
1094,2,4.593,2,34.5991,2,119.3,2,0.208,1,0.0016,2,I9N-S101
1096,2,4.5938,2,34.6008,2,119.1,2,0.204,1,0.0016,2,I9N-S101
1098,2,4.5834,2,34.6019,2,119.2,2,0.204,1,0.0016,2,I9N-S101
1100,2,4.5763,2,34.602,2,119.1,2,0.208,1,0.0016,2,I9N-S101
1102,2,4.5667,2,34.6021,2,118.8,2,0.207,1,0.0016,2,I9N-S101
1104,2,4.5531,2,34.6023,2,118.8,2,0.204,1,0.0016,2,I9N-S101
1106,2,4.543,2,34.6031,2,118.8,2,0.209,1,0.0016,2,I9N-S101
1108,2,4.5389,2,34.6034,2,118.9,2,0.206,1,0.0016,2,I9N-S101
1110,2,4.5288,2,34.6032,2,118.8,2,0.208,1,0.0016,2,I9N-S101
1112,2,4.5196,2,34.6042,2,118.6,2,0.212,1,0.0016,2,I9N-S101
1114,2,4.5098,2,34.6043,2,118.6,2,0.207,1,0.0016,2,I9N-S101
1116,2,4.5055,2,34.6044,2,118.5,2,0.206,1,0.0016,2,I9N-S101
1118,2,4.4979,2,34.6043,2,118.5,2,0.208,1,0.0016,2,I9N-S101
1120,2,4.4896,2,34.6042,2,118.6,2,0.21,1,0.0016,2,I9N-S101
1122,2,4.4803,2,34.6044,2,118.6,2,0.208,1,0.0016,2,I9N-S101
1124,2,4.4765,2,34.6041,2,118.7,2,0.207,1,0.0016,2,I9N-S101
1126,2,4.4752,2,34.6044,2,118.7,2,0.21,1,0.0016,2,I9N-S101
1128,2,4.4763,2,34.6058,2,118.7,2,0.207,1,0.0016,2,I9N-S101
1130,2,4.4694,2,34.606,2,118.8,2,0.208,1,0.0016,2,I9N-S101
1132,2,4.4664,2,34.6066,2,118.7,2,0.208,1,0.0016,2,I9N-S101
1134,2,4.4585,2,34.607,2,118.7,2,0.208,1,0.0016,2,I9N-S101
1136,2,4.4528,2,34.6072,2,118.5,2,0.209,1,0.0016,2,I9N-S101
1138,2,4.4477,2,34.6074,2,118.6,2,0.21,1,0.0016,2,I9N-S101
1140,2,4.4391,2,34.6077,2,118.5,2,0.214,1,0.0016,2,I9N-S101
1142,2,4.4274,2,34.6075,2,118.5,2,0.208,1,0.0016,2,I9N-S101
1144,2,4.4256,2,34.6075,2,118.5,2,0.21,1,0.0016,2,I9N-S101
1146,2,4.4149,2,34.6074,2,118.6,2,0.214,1,0.0016,2,I9N-S101
1148,2,4.4111,2,34.6085,2,118.6,2,0.208,1,0.0016,2,I9N-S101
1150,2,4.4081,2,34.61,2,118.7,2,0.216,1,0.0016,2,I9N-S101
1152,2,4.4043,2,34.61,2,118.6,2,0.21,1,0.0016,2,I9N-S101
1154,2,4.3984,2,34.6103,2,118.5,2,0.208,1,0.0016,2,I9N-S101
1156,2,4.3898,2,34.6099,2,118.5,2,0.211,1,0.0016,2,I9N-S101
1158,2,4.3857,2,34.6099,2,118.4,2,0.208,1,0.0016,2,I9N-S101
1160,2,4.3819,2,34.6101,2,118.5,2,0.207,1,0.0016,2,I9N-S101
1162,2,4.3678,2,34.6102,2,118.5,2,0.211,1,0.0016,2,I9N-S101
1164,2,4.3608,2,34.6102,2,118.6,2,0.213,1,0.0016,2,I9N-S101
1166,2,4.3596,2,34.6102,2,118.6,2,0.205,1,0.0016,2,I9N-S101
1168,2,4.3572,2,34.6101,2,118.7,2,0.208,1,0.0016,2,I9N-S101
1170,2,4.352,2,34.6119,2,118.7,2,0.206,1,0.0016,2,I9N-S101
1172,2,4.346,2,34.6121,2,118.8,2,0.211,1,0.0016,2,I9N-S101
1174,2,4.3413,2,34.6121,2,118.8,2,0.206,1,0.0016,2,I9N-S101
1176,2,4.3317,2,34.6116,2,118.8,2,0.209,1,0.0016,2,I9N-S101
1178,2,4.3248,2,34.6118,2,118.7,2,0.206,1,0.0016,2,I9N-S101
1180,2,4.3206,2,34.6122,2,118.8,2,0.213,1,0.0016,2,I9N-S101
1182,2,4.3199,2,34.6122,2,118.8,2,0.21,1,0.0016,2,I9N-S101
1184,2,4.3164,2,34.6125,2,119,2,0.211,1,0.0016,2,I9N-S101
1186,2,4.3074,2,34.6125,2,119,2,0.209,1,0.0016,2,I9N-S101
1188,2,4.3032,2,34.6123,2,118.9,2,0.214,1,0.0016,2,I9N-S101
1190,2,4.2951,2,34.6128,2,119,2,0.21,1,0.0016,2,I9N-S101
1192,2,4.2842,2,34.6129,2,119.1,2,0.21,1,0.0016,2,I9N-S101
1194,2,4.2809,2,34.6127,2,119.1,2,0.207,1,0.0016,2,I9N-S101
1196,2,4.2718,2,34.6126,2,119.3,2,0.209,1,0.0016,2,I9N-S101
1198,2,4.2642,2,34.6124,2,119.4,2,0.212,1,0.0016,2,I9N-S101
1200,2,4.2597,2,34.6126,2,119.5,2,0.21,1,0.0016,2,I9N-S101
1202,2,4.2574,2,34.6139,2,119.5,2,0.212,1,0.0016,2,I9N-S101
1204,2,4.2484,2,34.6138,2,119.6,2,0.21,1,0.0016,2,I9N-S101
1206,2,4.2463,2,34.6152,2,119.6,2,0.215,1,0.0016,2,I9N-S101
1208,2,4.2434,2,34.6158,2,119.6,2,0.209,1,0.0016,2,I9N-S101
1210,2,4.2349,2,34.6162,2,119.6,2,0.213,1,0.0016,2,I9N-S101
1212,2,4.2149,2,34.615,2,119.5,2,0.218,1,0.0016,2,I9N-S101
1214,2,4.2186,2,34.6163,2,119.4,2,0.21,1,0.0016,2,I9N-S101
1216,2,4.2283,2,34.6187,2,119.6,2,0.215,1,0.0016,2,I9N-S101
1218,2,4.2291,2,34.6213,2,119.6,2,0.209,1,0.0016,2,I9N-S101
