EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,time2,latitude,longitude,CTDPRS,CTDPRS_FLAG_W,TEMPERATURE,TEMPERATURE_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Mn,Mn_FLAG_W,Fe,Fe_FLAG_W,Co,Co_FLAG_W,Ni,Ni_FLAG_W,Cu,Cu_FLAG_W,Zn,Zn_FLAG_W,Cd,Cd_FLAG_W,Pb,Pb_FLAG_W,time
P16S_33RR200501,17,1,11,20050114,1832,-24.0001,-149.997,34.8,2,25.8817,2,35.734,2,206.4,2,0.12,2,0.63,2,0.06,2,0,2,1.279,2,0.361,2,0.002,2,5.568,2,0.435,3,1.333,2,0.015,3,0.046,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,10,20050114,1832,-24.0001,-149.997,54.2,2,22.8106,2,35.5837,2,222.4,2,0.09,2,0.42,2,0,2,0,2,1.193,2,0.374,2,0.005,2,5.553,2,0.401,3,1.441,2,0.017,3,0.04,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,9,20050114,1832,-24.0001,-149.997,70.5,2,22.4935,2,35.5896,2,220.8,2,0.09,2,0.63,2,0,2,0,2,1.215,2,0.477,2,0.005,2,5.344,2,0.418,3,1.472,2,0.014,3,0.06,4,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,8,20050114,1832,-24.0001,-149.997,90.7,2,22.0874,2,35.5831,2,221.6,2,0.09,2,0.63,2,0,2,0,2,1.138,2,0.544,2,0.005,2,5.604,2,0.402,3,1.215,2,0.016,3,0.039,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,15,20050114,1832,-24.0001,-149.997,119.3,2,21.4158,2,35.5701,2,208.2,2,0.08,2,0.42,2,0,2,0,2,1.265,2,0.121,2,0.006,2,2.499,2,0.381,3,0.366,2,0.006,3,0.018,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,14,20050114,1832,-24.0001,-149.997,170.2,2,20.1699,2,35.5625,2,203.1,2,0.1,2,0.63,2,0,2,0,2,0.909,2,0.142,2,0.007,2,2.432,2,0.359,3,0.313,2,0.009,3,0.018,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,5,20050114,1832,-24.0001,-149.997,222.1,2,18.6952,2,35.5207,2,200.6,2,0.28,2,0.83,2,2.25,2,0.03,2,0.568,2,0.165,2,0.01,2,2.468,2,0.386,3,0.252,2,0.017,3,0.016,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,4,20050114,1832,-24.0001,-149.997,267.1,2,17.2343,2,35.408,2,209.4,2,0.3,2,0.83,2,2.68,2,0.01,2,0.498,2,0.151,2,0.012,2,2.565,2,0.398,3,1.276,2,0.02,3,0.016,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,3,20050114,1832,-24.0001,-149.997,471.5,2,9.4715,2,34.5629,2,217.6,2,1.24,2,4.55,2,17.25,2,0,2,0.221,2,0.312,2,0.04,2,4.335,2,0.648,3,0.656,2,0.208,3,0.017,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,2,20050114,1832,-24.0001,-149.997,642.6,2,6.4195,2,34.3288,2,219.4,2,1.65,2,9.1,2,23.93,2,0,2,0.175,2,0.287,2,0.043,2,5.207,2,0.891,3,0.677,2,0.412,3,0.015,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,17,1,1,20050114,1832,-24.0001,-149.997,845,2,5.1514,2,34.3312,2,173.7,2,2.16,2,26.52,2,30.98,2,0,2,0.169,2,0.402,2,0.047,2,6.176,2,1.245,3,2.007,2,0.617,3,0.012,2,2005-01-14T18:32:00.00Z
P16S_33RR200501,19,1,12,20050115,815,-24.9997,-149.999,15.7,2,26.4528,2,35.5938,2,200.2,2,0.11,2,0.63,2,0,2,0,2,1.196,2,0.281,2,0.007,2,2.261,2,-999,9,1.798,2,-0.001,2,0.02,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,11,20050115,815,-24.9997,-149.999,34.3,2,24.5172,2,35.6101,2,215.6,2,0.1,2,0.63,2,0,2,0,2,1.214,2,0.122,2,0.008,2,2.187,2,-999,9,0.752,2,0.001,2,0.019,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,10,20050115,815,-24.9997,-149.999,51.3,2,23.1204,2,35.6039,2,212.6,2,0.1,2,0.63,2,0,2,0,2,1.137,2,-999,9,0.009,2,2.136,2,-999,9,0.93,2,0,2,0.018,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,9,20050115,815,-24.9997,-149.999,81.8,2,22.1107,2,35.6213,2,199.9,2,0.11,2,0.63,2,0,2,0,2,1.11,2,0.478,2,0.009,2,2.108,2,-999,9,0.533,2,0,2,0.029,4,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,8,20050115,815,-24.9997,-149.999,100.9,2,21.5048,2,35.5789,2,193.2,2,0.1,2,0.63,2,0,2,0,2,0.989,2,0.162,2,0.009,2,2.122,2,-999,9,0.652,2,0.001,2,0.017,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,15,20050115,815,-24.9997,-149.999,125.9,2,20.7884,2,35.5829,2,207.1,2,0.13,2,0.63,2,0.06,2,0,2,0.981,2,0.186,2,0.009,2,2.107,2,-999,9,0.484,2,0.001,2,0.016,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,14,20050115,815,-24.9997,-149.999,149,2,19.9235,2,35.5614,2,203.5,2,0.17,2,0.83,2,0.43,2,0.04,2,0.888,2,0.121,2,0.012,2,2.184,2,-999,9,0.517,2,0.001,2,0.015,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,5,20050115,815,-24.9997,-149.999,201.9,2,18.5611,2,35.5108,2,199.9,2,0.31,2,1.03,2,2.61,2,0.01,2,0.483,2,0.163,2,0.013,2,2.367,2,-999,9,0.448,2,0.016,2,0.017,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,4,20050115,815,-24.9997,-149.999,254.6,2,17.1655,2,35.3999,2,205.8,2,0.33,2,1.03,2,3.02,2,0.01,2,0.449,2,0.159,2,0.011,2,2.514,2,-999,9,0.633,2,0.017,2,0.016,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,3,20050115,815,-24.9997,-149.999,504,2,8.7446,2,34.5038,2,215.4,2,1.31,2,5.12,2,18.45,2,0,2,0.237,2,0.278,2,0.042,2,4.256,2,-999,9,1.066,2,0.234,2,0.016,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,2,20050115,815,-24.9997,-149.999,705.2,2,5.8963,2,34.3073,2,229.8,2,1.77,2,12.31,2,25.46,2,0,2,0.131,2,0.299,2,0.046,2,5.091,2,-999,9,1.638,2,0.464,2,0.013,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,19,1,1,20050115,815,-24.9997,-149.999,857,2,4.9756,2,34.3105,2,198,2,2.07,2,24.45,2,29.57,2,0,2,0.131,2,0.367,2,0.049,2,5.654,2,-999,9,2.606,2,0.611,2,0.012,2,2005-01-15T08:15:00.00Z
P16S_33RR200501,21,1,12,20050115,2107,-26.001,-150.002,14,2,25.0699,2,35.3109,2,206.9,2,0.08,2,0.35,2,0.06,2,0,2,0.877,2,0.123,2,0.006,2,2.164,2,0.396,2,1.102,2,0.007,2,0.014,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,11,20050115,2107,-26.001,-150.002,39.7,2,21.3473,2,35.5785,2,214.3,2,0.08,2,0.34,2,0.12,2,0,2,0.483,2,0.137,2,0.003,2,2.185,2,0.4,2,0.657,2,0.002,2,0.012,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,10,20050115,2107,-26.001,-150.002,62.9,2,20.5513,2,35.5834,2,227.3,2,0.08,2,0.33,2,0.12,2,0,2,0.652,2,0.127,2,0.005,2,2.163,2,0.381,2,0.533,2,0.001,2,0.01,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,9,20050115,2107,-26.001,-150.002,84.7,2,20.1197,2,35.5759,2,229.2,2,0.08,2,0.33,2,0.06,2,0,2,0.732,2,0.199,2,0.008,2,2.286,2,0.396,2,0.44,2,0.002,2,0.027,4,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,8,20050115,2107,-26.001,-150.002,104.2,2,19.7934,2,35.5619,2,226.4,2,0.08,2,0.32,2,0.06,2,0,2,0.897,2,0.154,2,0.005,2,2.122,2,0.364,2,0.261,2,0.01,2,0.009,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,15,20050115,2107,-26.001,-150.002,134.4,2,19.4442,2,35.5534,2,225.1,2,0.08,2,0.31,2,0.12,2,0,2,1.062,2,-999,9,0.006,2,2.153,2,0.363,2,0.27,2,0.007,2,0.009,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,14,20050115,2107,-26.001,-150.002,185.2,2,18.5227,2,35.514,2,207.8,2,0.1,2,0.51,2,0.11,2,0,2,1.143,2,0.248,2,0.009,2,2.163,2,0.378,2,0.574,2,0.01,2,0.01,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,5,20050115,2107,-26.001,-150.002,238.1,2,17.2272,2,35.4347,2,208.7,2,0.14,2,0.51,2,0.44,2,0.1,2,0.607,2,0.291,2,0.008,2,2.261,2,0.372,2,0.294,2,0.004,2,0.008,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,4,20050115,2107,-26.001,-150.002,285.9,2,16.1783,2,35.3187,2,218.1,2,0.36,2,0.9,2,3.61,2,0.01,2,0.293,2,0.2,2,0.013,2,2.464,2,0.398,2,0.428,2,0.018,2,0.008,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,3,20050115,2107,-26.001,-150.002,487.5,2,9.3552,2,34.536,2,230.2,2,1.25,2,4.53,2,17.57,2,0,2,0.14,2,0.335,2,0.031,2,4.243,2,0.719,2,0.772,2,0.21,2,0.011,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,2,20050115,2107,-26.001,-150.002,673.7,2,6.6148,2,34.3411,2,224.3,2,1.61,2,8.17,2,23.24,2,0,2,0.138,2,0.234,2,0.043,2,4.978,2,0.895,2,0.684,2,0.399,2,0.009,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,21,1,1,20050115,2107,-26.001,-150.002,850.2,2,5.3661,2,34.2956,2,178,2,1.92,2,17.29,2,27.85,2,0,2,0.152,2,0.429,2,0.047,2,5.597,2,1.14,2,1.585,2,0.552,2,0.006,2,2005-01-15T21:07:00.00Z
P16S_33RR200501,23,1,12,20050116,1043,-27.0002,-150,15.4,2,24.7514,2,35.3265,2,207.4,2,0.09,2,0.41,2,0.12,2,0,2,0.782,2,0.12,2,0.003,2,2.447,2,0.384,3,1.354,2,0.002,3,0.02,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,11,20050116,1043,-27.0002,-150,35.4,2,22.5226,2,35.4374,2,218.1,2,0.08,2,0.41,2,0.06,2,0,2,0.909,2,0.135,2,0.006,2,2.605,2,0.383,3,1.031,2,0.002,3,0.021,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,10,20050116,1043,-27.0002,-150,56.1,2,21.0745,2,35.5798,2,229.4,2,0.08,2,0.41,2,0.06,2,0,2,0.817,2,0.406,2,0.004,2,2.679,2,0.426,3,0.835,2,0.002,3,0.02,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,9,20050116,1043,-27.0002,-150,71.1,2,20.499,2,35.593,2,227.8,2,0.08,2,0.41,2,0.12,2,0,2,0.818,2,0.243,2,0.004,2,2.626,2,0.399,3,0.841,2,0.002,3,0.029,4,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,8,20050116,1043,-27.0002,-150,91.2,2,20.2359,2,35.5917,2,222.9,2,0.08,2,0.41,2,0.12,2,0,2,0.806,2,0.227,2,0.005,2,2.746,2,0.409,3,0.468,2,0.009,3,0.018,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,15,20050116,1043,-27.0002,-150,120.6,2,19.9263,2,35.5828,2,214.1,2,0.09,2,0.41,2,0.06,2,0,2,0.778,2,0.247,2,0.005,2,2.469,2,0.358,3,0.398,2,0.003,3,0.018,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,14,20050116,1043,-27.0002,-150,170,2,19.1704,2,35.5253,2,206.6,2,0.1,2,0.41,2,0.06,2,0,2,0.752,2,0.091,2,0.007,2,2.468,2,0.332,3,0.309,2,0.005,3,0.017,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,5,20050116,1043,-27.0002,-150,221.8,2,18.4233,2,35.4795,2,204.4,2,0.15,2,0.41,2,0.43,2,0.12,2,0.677,2,0.34,2,0.007,2,2.631,2,0.371,3,0.177,2,0.005,3,0.015,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,4,20050116,1043,-27.0002,-150,270.5,2,17.5567,2,35.425,2,212.1,2,0.22,2,0.62,2,1.52,2,0.06,2,0.407,2,0.314,2,0.009,2,2.566,2,0.377,3,0.732,2,0.013,3,0.016,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,3,20050116,1043,-27.0002,-150,474.1,2,9.8411,2,34.603,2,223.8,2,1.15,2,3.84,2,16.11,2,0,2,0.176,2,NaN,2,0.025,2,4.168,2,0.642,3,0.624,2,0.172,3,0.017,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,2,20050116,1043,-27.0002,-150,644,2,6.8998,2,34.3579,2,234.3,2,1.55,2,7.26,2,22.47,2,0,2,0.092,2,0.285,2,0.041,2,5.703,2,0.98,3,0.797,2,0.397,3,0.019,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,23,1,1,20050116,1043,-27.0002,-150,846.9,2,5.5274,2,34.2935,2,207.6,2,1.87,2,15.13,2,26.96,2,0,2,0.073,2,0.315,2,0.043,2,5.601,2,1.043,3,1.665,2,0.491,3,0.013,2,2005-01-16T10:43:00.00Z
P16S_33RR200501,25,2,12,20050117,11,-28.0002,-149.999,15.5,2,25.1016,2,35.4888,2,207.7,2,0.08,2,0.41,2,0.06,2,0,2,0.722,2,0.134,2,0.009,2,1.964,2,-999,9,0.891,2,0,2,0.017,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,11,20050117,11,-28.0002,-149.999,35.6,2,22.4902,2,35.5298,2,216.9,2,0.07,2,0.41,2,0.06,2,0,2,0.846,2,0.296,2,0.009,2,2.115,2,-999,9,0.58,2,0,2,0.017,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,10,20050117,11,-28.0002,-149.999,48.9,2,21.6435,2,35.5751,2,227.4,2,0.08,2,0.41,2,0.06,2,0,2,0.879,2,0.378,2,0.01,2,2.114,2,-999,9,0.477,2,0.001,2,0.015,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,9,20050117,11,-28.0002,-149.999,80.1,2,20.6817,2,35.5773,2,221.1,2,0.07,2,0.41,2,0.06,2,0,2,0.821,2,0.225,2,0.012,2,2.069,2,-999,9,0.59,2,0,2,0.028,4,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,8,20050117,11,-28.0002,-149.999,103.6,2,20.0679,2,35.555,2,217.3,2,0.09,2,0.41,2,0.06,2,0,2,0.824,2,0.198,2,0.012,2,2.021,2,-999,9,0.35,2,0.001,2,0.014,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,15,20050117,11,-28.0002,-149.999,124.5,2,19.6279,2,35.5379,2,216.8,2,0.1,2,0.41,2,0.06,2,0,2,0.806,2,0.177,2,0.011,2,2.152,2,-999,9,0.315,2,0.003,2,0.015,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,14,20050117,11,-28.0002,-149.999,149.8,2,18.916,2,35.5078,2,213.7,2,0.12,2,0.62,2,0.24,2,0.02,2,0.774,2,0.19,2,0.016,2,2.031,2,-999,9,0.495,2,0.002,2,0.015,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,5,20050117,11,-28.0002,-149.999,200.1,2,17.6255,2,35.4295,2,205.3,2,0.19,2,1.02,2,1.09,2,0.09,2,0.748,2,0.386,2,0.019,2,2.26,2,-999,9,0.39,2,0.005,2,0.014,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,4,20050117,11,-28.0002,-149.999,249.4,2,16.8971,2,35.412,2,209.7,2,0.24,2,0.62,2,1.92,2,0.09,2,0.738,2,0.216,2,0.025,2,2.339,2,-999,9,0.435,2,0.008,2,0.014,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,3,20050117,11,-28.0002,-149.999,503.7,2,8.5402,2,34.4767,2,218,2,1.32,2,4.86,2,18.81,2,0,2,0.186,2,0.351,2,0.057,2,4.213,2,-999,9,0.932,2,0.233,2,0.016,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,2,20050117,11,-28.0002,-149.999,704.4,2,6.3681,2,34.326,2,234.6,2,1.64,2,9.31,2,23.94,2,0,2,0.212,2,0.364,2,0.072,2,4.903,2,-999,9,1.111,2,0.404,2,0.014,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,25,2,1,20050117,11,-28.0002,-149.999,855.7,2,5.5232,2,34.2937,2,215.6,2,1.86,2,15.4,2,26.84,2,0,2,0.204,2,0.395,2,0.077,2,5.32,2,-999,9,1.629,2,0.514,2,0.013,2,2005-01-17T00:11:00.00Z
P16S_33RR200501,27,2,12,20050117,1552,-29,-150,16,2,24.1918,2,35.5175,2,209.1,2,0.1,2,0.67,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,11,20050117,1552,-29,-150,40.7,2,22.0011,2,35.5558,2,213.8,2,0.09,2,0.67,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,10,20050117,1552,-29,-150,65.5,2,20.8203,2,35.582,2,223.2,2,0.09,2,0.68,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,9,20050117,1552,-29,-150,85.1,2,20.1363,2,35.5599,2,227.1,2,0.09,2,0.69,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,8,20050117,1552,-29,-150,106.9,2,19.8358,2,35.5507,2,221.4,2,0.09,2,0.5,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,15,20050117,1552,-29,-150,136.2,2,19.0525,2,35.5091,2,222.2,2,0.12,2,0.7,2,0.12,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,14,20050117,1552,-29,-150,185.8,2,17.978,2,35.4455,2,203.6,2,0.21,2,0.71,2,1.19,2,0.08,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,5,20050117,1552,-29,-150,237.1,2,17.0173,2,35.4027,2,207.1,2,0.19,2,0.72,2,1.02,2,0.15,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,4,20050117,1552,-29,-150,285.7,2,15.731,2,35.2793,2,217.9,2,0.34,2,1.12,2,3.36,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,3,20050117,1552,-29,-150,488,2,9.186,2,34.5275,2,227.9,2,1.25,2,4.53,2,17.59,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,2,20050117,1552,-29,-150,673,2,6.6788,2,34.342,2,233.1,2,1.58,2,7.94,2,22.85,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,27,2,1,20050117,1552,-29,-150,856.9,2,5.633,2,34.2949,2,207.2,2,1.82,2,14.37,2,26.35,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2005-01-17T15:52:00.00Z
P16S_33RR200501,29,2,12,20050118,449,-29.9999,-150,15.1,2,23.5152,2,35.4876,2,213.2,2,0.07,2,0.47,2,0.12,2,0,2,0.777,2,-999,9,0.004,2,2.056,2,0.507,3,1.542,2,0.025,3,0.022,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,11,20050118,449,-29.9999,-150,35.1,2,21.4637,2,35.4537,2,220.5,2,0.06,2,0.48,2,0.12,2,0,2,0.622,2,-999,9,0.003,2,2.046,2,0.554,3,0.876,2,0.027,3,0.017,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,10,20050118,449,-29.9999,-150,55.4,2,19.2885,2,35.5016,2,235.7,2,0.06,2,0.48,2,0.12,2,0,2,0.858,2,-999,9,0.004,2,1.804,2,0.457,3,0.911,2,0.022,3,0.017,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,9,20050118,449,-29.9999,-150,68.8,2,18.9599,2,35.4889,2,238.8,2,0.07,2,0.49,2,0.12,2,0,2,0.84,2,-999,9,0.008,2,2.117,2,0.517,3,0.608,2,0.018,3,0.026,4,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,8,20050118,449,-29.9999,-150,90.8,2,18.4253,2,35.5034,2,233.6,2,0.07,2,0.5,2,0.12,2,0,2,0.731,2,0.325,2,0.006,2,2.031,2,0.464,3,0.733,2,0.015,3,0.016,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,15,20050118,449,-29.9999,-150,120.8,2,17.6358,2,35.44,2,214.5,2,0.1,2,0.51,2,0.12,2,0,2,0.853,2,0.296,2,0.007,2,1.987,2,0.459,3,0.358,2,0.013,3,0.015,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,14,20050118,449,-29.9999,-150,170,2,16.8284,2,35.4198,2,203.5,2,0.15,2,0.51,2,0.51,2,0.09,2,0.771,2,0.25,2,0.011,2,2.18,2,0.524,3,0.38,2,0.032,3,0.015,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,5,20050118,449,-29.9999,-150,221.3,2,15.8243,2,35.2761,2,211.8,2,0.31,2,0.92,2,3.13,2,0.03,2,0.503,2,0.251,2,0.011,2,2.453,2,0.479,3,0.366,2,0.053,3,0.015,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,4,20050118,449,-29.9999,-150,274.5,2,14.3331,2,35.0967,2,221.1,2,0.56,2,1.32,2,6.41,2,0,2,0.338,2,0.277,2,0.016,2,2.623,2,0.525,3,0.338,2,0.053,3,0.016,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,3,20050118,449,-29.9999,-150,474.3,2,8.7195,2,34.5016,2,228,2,1.29,2,4.71,2,18.42,2,0,2,0.188,2,0.383,2,0.034,2,3.904,2,0.873,3,0.683,2,0.273,3,0.018,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,2,20050118,449,-29.9999,-150,644.3,2,6.8416,2,34.3583,2,237.1,2,1.53,2,7.11,2,22.31,2,0,2,0.168,2,0.411,2,0.04,2,4.081,2,0.941,3,1.076,2,0.351,3,0.017,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,29,2,1,20050118,449,-29.9999,-150,846.6,2,5.6439,2,34.2937,2,216.6,2,1.8,2,13.91,2,26.12,2,0,2,0.135,2,0.42,2,0.042,2,4.601,2,1.227,3,1.265,2,0.489,3,0.014,2,2005-01-18T04:49:00.00Z
P16S_33RR200501,31,3,12,20050118,1830,-31,-150,19.4,2,22.6473,2,35.3755,2,216.1,2,0.08,2,0.61,2,0.12,2,0,2,0.784,2,-999,9,0.004,2,2.153,2,0.392,2,0.665,2,0.019,2,0.012,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,11,20050118,1830,-31,-150,32.9,2,19.8362,2,35.5087,2,216.2,2,0.07,2,0.61,2,0.12,2,0,2,0.781,2,-999,9,0.006,2,2.218,2,0.393,2,0.803,2,0.017,2,0.013,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,10,20050118,1830,-31,-150,51.4,2,19.2539,2,35.5042,2,236.5,2,0.07,2,0.8,2,0.12,2,0,2,0.826,2,-999,9,0.006,2,2.21,2,0.385,2,0.563,2,0.007,2,0.012,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,9,20050118,1830,-31,-150,78.4,2,18.559,2,35.4656,2,238.8,2,0.08,2,0.8,2,0.12,2,0,2,0.657,2,-999,9,0.008,2,2.183,2,0.359,2,0.38,2,0.008,2,0.019,4,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,8,20050118,1830,-31,-150,101,2,18.062,2,35.439,2,232.5,2,0.08,2,0.8,2,0.12,2,0,2,0.695,2,0.274,2,0.007,2,2.154,2,0.379,2,0.513,2,0.019,2,0.011,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,15,20050118,1830,-31,-150,126.4,2,17.7224,2,35.4319,2,225,2,0.09,2,0.8,2,0.12,2,0,2,0.718,2,0.36,2,0.009,2,2.176,2,0.357,2,0.422,2,0.031,2,0.012,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,14,20050118,1830,-31,-150,151.9,2,17.5113,2,35.4215,2,208.4,2,0.1,2,0.8,2,0.12,2,0,2,0.697,2,0.276,2,0.01,2,2.22,2,0.352,2,0.427,2,0.01,2,0.011,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,5,20050118,1830,-31,-150,200.4,2,16.8662,2,35.3608,2,213.3,2,0.17,2,0.8,2,0.67,2,0.19,2,0.543,2,0.261,2,0.01,2,2.273,2,0.383,2,0.417,2,0.02,2,0.011,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,4,20050118,1830,-31,-150,251.6,2,15.4288,2,35.2256,2,215.7,2,0.39,2,1.4,2,4.12,2,0,2,0.393,2,0.299,2,0.016,2,2.584,2,0.423,2,0.557,2,0.04,2,0.011,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,3,20050118,1830,-31,-150,502.2,2,8.6762,2,34.4956,2,222,2,1.28,2,4.78,2,18.36,2,0,2,0.183,2,0.522,2,0.037,2,4.239,2,0.71,2,0.579,2,0.22,2,0.013,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,2,20050118,1830,-31,-150,705.1,2,6.7239,2,34.3508,2,239,2,1.56,2,8.17,2,22.75,2,0,2,0.138,2,0.338,2,0.045,2,4.869,2,0.905,2,0.765,2,0.382,2,0.012,2,2005-01-18T18:30:00.00Z
P16S_33RR200501,31,3,1,20050118,1830,-31,-150,855.9,2,5.7615,2,34.3001,2,221.8,2,1.77,2,13.55,2,25.92,2,0,2,0.149,2,0.513,2,0.045,2,5.299,2,1.095,2,1.49,2,0.509,2,0.01,2,2005-01-18T18:30:00.00Z
