EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,SBE35,SBE35_FLAG_W
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,,DEG C,ITS-90,
  33RR20070322,  I09N,    89,  3,     15,     15,2,20070326,1006,-28.3133,  95.0145, 3088,1205.7000,   1205.7,   3.7401,  34.5325,2,  34.5343,2,    149.8,2,    146.3,2,    72.35,2,    34.43,2,     0.00,2,     2.44,2,    0.131,2,    0.071,2, -999.000,5,   2257.6,2,   -999.0,5,   7.5589,2,    25.00,     41.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -152.4,2,      3.9,     0.54,2,   0.1330,2,   0.0925,2,   0.0529,2,   0.0399,2,   0.0135,2,   0.0021,3,  -0.0013,4,   0.0138,3,   0.0144,3,   3.6493,   3.7383,2
  33RR20070322,  I09N,    89,  3,     14,     14,2,20070326,1006,-28.3133,  95.0145, 3088,1308.2000,   1308.2,   3.4772,  34.5673,2,  34.5685,2,    146.2,2,    145.4,2,    77.81,2,    34.58,2,     0.00,2,     2.46,2,    0.060,2,    0.035,2, -999.000,5,   2262.5,2,   2349.0,2,   7.5572,2,    25.00,     41.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -163.4,2,      3.1,     0.50,2,   0.1369,2,   0.0954,2,   0.0543,2,   0.0405,2,   0.0139,2,   0.0021,3,  -0.0015,4,   0.0140,3,   0.0146,3,   3.3803,   3.4771,2
  33RR20070322,  I09N,    89,  3,     13,     13,2,20070326,1006,-28.3133,  95.0145, 3088,1407.5000,   1407.5,   3.2536,  34.5981,2,  34.5999,2,    145.6,2,    145.3,2,    82.07,2,    34.36,2,     0.00,2,     2.51,3,    0.037,2,    0.022,2, -999.000,5,   2267.0,2,   2353.1,6,   7.5569,6,    25.00,     41.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -167.3,2,      2.4,     0.45,2,   0.1375,2,   0.0959,2,   0.0546,2,   0.0408,2,   0.0138,2,   0.0019,3,  -0.0017,4,   0.0141,3,   0.0146,3,   3.1506,   3.2535,2
  33RR20070322,  I09N,    89,  3,     12,     12,2,20070326,1006,-28.3133,  95.0145, 3088,1508.0000,   1508.0,   3.0523,  34.6290,2,  34.6302,2,    147.6,2,    147.7,2,    86.93,2,    34.26,2,     0.00,2,     2.45,2,    0.022,2,    0.010,2, -999.000,5,   2269.3,2,   2357.9,2,   7.5617,2,    25.00,     41.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -172.1,2,      3.2,     0.47,2,   0.1390,2,   0.0969,2,   0.0547,2,   0.0408,2,   0.0141,2,   0.0024,3,  -0.0013,4,   0.0140,4,   0.0146,4,   2.9430,   3.0519,2
  33RR20070322,  I09N,    89,  3,     11,     11,2,20070326,1006,-28.3133,  95.0145, 3088,1610.8000,   1610.8,   2.8633,  34.6600,2,  34.6611,2,    149.4,2,    150.2,2,    91.60,2,    33.94,2,     0.00,2,     2.42,2,    0.015,2,    0.007,2, -999.000,5,   2271.7,2,   2362.0,2,   7.5657,2,    25.00,     41.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -178.5,2,      2.8,     0.42,2,   0.1386,2,   0.0969,2,   0.0545,2,   0.0400,2,   0.0137,2,   0.0022,3,  -0.0013,4,   0.0141,3,   0.0148,3,   2.7476,   2.8636,2
  33RR20070322,  I09N,    89,  3,     10,     10,2,20070326,1006,-28.3133,  95.0145, 3088,1711.9000,   1711.9,   2.7241,  34.6787,2,  34.6803,2,    153.6,2,    154.3,2,    93.84,2,    33.63,2,     0.00,2,     2.44,3,    0.017,2,    0.006,2, -999.000,5,   2277.1,2,   2363.6,2,   7.5746,2,    25.00,     41.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -177.3,2,      2.8,     0.43,2,   0.1384,2,   0.0965,2,   0.0541,2,   0.0400,2,   0.0136,2,   0.0021,3,  -0.0014,4,   0.0141,3,   0.0148,3,   2.6015,   2.7229,2
  33RR20070322,  I09N,    89,  3,      9,      9,2,20070326,1006,-28.3133,  95.0145, 3088,1811.0000,   1811.0,   2.5991,  34.6939,2,  34.6956,2,    156.2,2,    158.5,2,    96.69,2,    33.42,2,     0.00,2,     2.36,2,    0.014,2,    0.007,2, -999.000,5,   2271.2,3,   2366.4,2,   7.5751,2,    25.00,     41.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -180.4,2,      2.5,     0.48,2,   0.1383,2,   0.0967,2,   0.0549,2,   0.0408,2,   0.0140,2,   0.0024,3,  -0.0012,4,   0.0140,3,   0.0146,3,   2.4697,   2.5986,2
  33RR20070322,  I09N,    89,  3,      8,      8,2,20070326,1006,-28.3133,  95.0145, 3088,1913.0000,   1913.0,   2.4883,  34.7039,2,  34.7058,2,    159.3,2,    159.7,2,    98.93,2,    33.06,2,     0.00,2,     2.34,2,    0.012,2,    0.004,2, -999.000,5,   2273.4,3,   2369.7,2,   7.5811,2,    25.00,     41.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -182.5,2,      2.8,     0.43,2,   0.1357,2,   0.0945,2,   0.0525,2,   0.0386,2,   0.0129,2,   0.0020,3,  -0.0013,4,   0.0141,3,   0.0149,3,   2.3517,   2.4877,2
  33RR20070322,  I09N,    89,  3,      7,      7,2,20070326,1006,-28.3133,  95.0145, 3088,2013.7000,   2013.7,   2.3335,  34.7130,2,  34.7155,4,    163.1,2,    164.0,2,   101.39,2,    32.95,2,     0.00,2,     2.33,2,    0.006,2,    0.002,2, -999.000,5,   2273.7,3,   2372.8,2,   7.5939,2,    25.00,     41.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -184.3,2,      2.8,     0.45,2,   0.1351,2,   0.0944,2,   0.0527,2,   0.0384,2,   0.0126,2,   0.0018,3,  -0.0014,4,   0.0141,2,   0.0150,3,   2.1905,   2.3348,2
  33RR20070322,  I09N,    89,  3,      6,      6,2,20070326,1006,-28.3133,  95.0145, 3088,2265.3000,   2265.3,   2.0712,  34.7241,2,  34.7263,4,    171.2,2,    171.4,2,   105.87,2,    32.53,2,     0.00,2,     2.28,2,    0.005,2,    0.001,2, -999.000,5,   2279.0,2,   2375.2,2,-999.0000,5,    25.00,     41.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -182.2,2,      2.8,     0.46,2,   0.1373,2,   0.0963,2,   0.0545,2,   0.0399,2,   0.0133,2,   0.0023,3,  -0.0011,4,   0.0141,2,   0.0147,3,   1.9104,   2.0714,2
  33RR20070322,  I09N,    89,  3,      5,      5,2,20070326,1006,-28.3133,  95.0145, 3088,2517.8000,   2517.8,   1.8542,  34.7285,2,  34.7306,4,    177.8,2,    177.9,2,   109.14,2,    32.23,2,     0.00,2,     2.26,2, -999.000,5, -999.000,5, -999.000,5,   2272.4,2,   2378.4,2,   7.6111,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -182.3,2,      2.4,     0.49,2,   0.1316,2,   0.0911,2,   0.0502,2,   0.0360,2,   0.0110,2,   0.0013,3,  -0.0015,4,   0.0143,2,   0.0154,3,   1.6747,   1.8530,2
  33RR20070322,  I09N,    89,  3,      4,      4,2,20070326,1006,-28.3133,  95.0145, 3088,2520.6000,   2520.6,   1.8506,  34.7281,2,  34.7316,4,    177.9,2,    177.9,2,   109.55,2,    32.27,2,     0.00,2,     2.26,2,    0.008,2,    0.004,2, -999.000,5,   2272.4,2,   2378.8,2,   7.6040,2,    25.00,     40.8,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -179.9,2,      2.6,     0.45,2,   0.1374,2,   0.0962,2,   0.0539,2,   0.0393,2,   0.0132,2,   0.0025,4,  -0.0010,4,   0.0140,3,   0.0148,4,   1.6709,   1.8525,2
  33RR20070322,  I09N,    89,  3,      3,      3,2,20070326,1006,-28.3133,  95.0145, 3088,2772.4000,   2772.4,   1.6555,  34.7283,2,  34.7309,4,    183.0,2,    182.5,2,   112.82,2,    32.16,2,     0.00,2,     2.25,2,    0.007,2,    0.002,2, -999.000,5,   2272.4,2,   2381.7,2,   7.6123,2,    25.00,     41.3,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -181.2,2,      2.7,     0.46,2,   0.1316,2,   0.0913,2,   0.0503,2,   0.0363,2,   0.0111,2,   0.0013,3,  -0.0016,4,   0.0142,2,   0.0153,3,   1.4565,   1.6551,2
  33RR20070322,  I09N,    89,  3,      2,      2,2,20070326,1006,-28.3133,  95.0145, 3088,2974.6000,   2974.6,   1.5241,  34.7266,2,  34.7291,4,    185.2,2,    185.0,2,   116.52,2,    32.21,2,     0.00,2,     2.26,2,    0.007,2,    0.001,2, -999.000,5,   2268.7,3,   2386.1,2,   7.6181,2,    25.00,     41.3,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -183.0,2,      2.7,     0.49,2,   0.1351,2,   0.0938,2,   0.0523,2,   0.0380,2,   0.0120,2,   0.0018,4,  -0.0014,4,   0.0142,3,   0.0151,4,   1.3089,   1.5239,2
  33RR20070322,  I09N,    89,  3,      1,      1,2,20070326,1006,-28.3133,  95.0145, 3088,3104.1000,   3104.1,   1.4718,  34.7252,2,  34.7283,4,    186.6,2,    187.0,2,   117.75,2,    32.25,2,     0.00,2,     2.26,2,    0.010,2,    0.003,2, -999.000,5,   2277.5,6,   2387.0,6,   7.6269,6,    25.00,     41.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -170.3,2,      3.8,     0.46,2,   0.1299,2,   0.0898,2,   0.0496,2,   0.0356,2,   0.0107,2,   0.0012,3,  -0.0016,4,   0.0142,2,   0.0154,3,   1.2454,   1.4709,2
  33RR20070322,  I09N,    90,  1,     36,     38,2,20070326,1712,-27.7118,  94.9998, 4330,   3.6000,      3.6,  22.7069,  36.0599,2,  36.0608,2,    218.8,2,    217.8,2,     1.94,2,     0.17,2,     0.00,2,     0.10,2,    1.893,2,    1.210,2, -999.000,5,   2054.2,6,   2361.9,2,   8.0286,6,    25.00,   -999.0,9,  -999.00,9,    0.613,2,    0.010,   1.7140,2,   0.0007,    -1.25,2,     0.20,    6.854,2,    0.009,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  22.7062,  22.7055,2
  33RR20070322,  I09N,    90,  1,     35,     35,2,20070326,1712,-27.7118,  94.9998, 4330,  42.0000,     42.0,  22.6948,  36.0589,2,  36.0596,2,    222.0,2,    224.2,2,     1.74,2,     0.17,2,     0.00,2,     0.10,2,    1.878,2,    1.214,2, -999.000,5,   2053.0,2,   2361.2,6,   8.0295,2,    25.00,   -999.0,9,  -999.00,9,    0.579,2,    0.010,   1.7180,2,   0.0007,    -1.55,2,     0.20,    6.891,2,    0.009,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  22.6863,  22.6960,2
  33RR20070322,  I09N,    90,  1,     34,   9419,2,20070326,1712,-27.7118,  94.9998, 4330,  76.9000,     76.9,  18.6118,  35.8484,2,  35.8515,2,    247.0,2,    247.8,2,     1.34,2,     0.17,2,     0.00,2,     0.13,2, -999.000,5, -999.000,5, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.513,2,    0.009,   1.8030,2,   0.0005,    -1.47,2,     0.19,    7.313,2,    0.013,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  18.5982,  18.6410,2
  33RR20070322,  I09N,    90,  1,     33,     33,2,20070326,1712,-27.7118,  94.9998, 4330,  97.7000,     97.7,  17.7166,  35.8146,2,  35.8160,2,    246.8,2,    245.8,2,     1.34,2,     0.17,2,     0.00,2,     0.14,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.474,2,    0.009,   1.7640,2,   0.0008,    -1.70,2,     0.18,    7.260,2,    0.010,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  17.7000,  17.7229,2
  33RR20070322,  I09N,    90,  1,     32,     37,2,20070326,1712,-27.7118,  94.9998, 4330, 127.3000,    127.3,  16.5294,  35.7529,2,  35.7702,2,    227.4,2,    220.1,2,     1.94,2,     1.84,2,     0.02,2,     0.28,2,    2.554,2,    1.559,2, -999.000,5,   2093.1,2,   2349.4,6,   7.9415,2,    25.00,   -999.0,9,  -999.00,9,    0.654,2,    0.011,   1.7760,2,   0.0006,    -1.14,2,     0.20,    7.325,2,    0.011,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  16.5087,  16.5323,2
  33RR20070322,  I09N,    90,  1,     31,     31,2,20070326,1712,-27.7118,  94.9998, 4330, 147.9000,    147.9,  15.7720,  35.6494,2,  35.6570,2,    226.6,2,    228.1,2,     1.54,2,     2.00,2,     0.12,2,     0.31,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.624,2,    0.011,   1.7570,2,   0.0012,    -1.33,2,     0.18,    7.280,2,    0.010,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  15.7487,  15.7895,2
  33RR20070322,  I09N,    90,  1,     30,     30,2,20070326,1712,-27.7118,  94.9998, 4330, 177.5000,    177.5,  14.9784,  35.5337,2,  35.5357,2,    233.0,2,    233.8,2,     1.54,2,     2.92,2,     0.44,2,     0.38,2,    2.799,2,    1.686,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  14.9514,  14.9798,2
  33RR20070322,  I09N,    90,  1,     29,     29,2,20070326,1712,-27.7118,  94.9998, 4330, 227.0000,    227.0,  13.9258,  35.4058,2,  35.4069,2,    226.5,2,    227.7,2,     1.94,2,     5.80,2,     0.01,2,     0.52,2, -999.000,5, -999.000,5, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.412,2,    0.008,   1.7840,2,   0.0006,    -1.22,2,     0.20,    7.315,2,    0.011,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.8930,  13.9219,2
  33RR20070322,  I09N,    90,  1,     28,     28,2,20070326,1712,-27.7118,  94.9998, 4330, 277.6000,    277.6,  12.8370,  35.2433,2,  35.2496,2,    230.5,2,    232.0,2,     2.34,2,     7.74,2,     0.01,2,     0.62,2,    3.115,2,    1.844,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,   1.7950,2,   0.0010,    -1.27,2,     0.20,    7.489,2,    0.011,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  12.7989,  12.8521,2
  33RR20070322,  I09N,    90,  1,     27,     27,2,20070326,1712,-27.7118,  94.9998, 4330, 328.5000,    328.5,  11.9556,  35.1011,2,  35.1041,2,    235.0,2,    236.0,2,     2.74,2,     9.64,2,     0.00,2,     0.74,2,    3.268,2,    1.916,2, -999.000,5,   2115.2,2,   2310.8,6,   7.8426,2,    25.00,   -999.0,9,  -999.00,9,    0.418,2,    0.012,   1.7500,2,   0.0006,    -1.13,2,     0.21,    7.397,2,    0.011,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  11.9126,  11.9726,2
  33RR20070322,  I09N,    90,  1,     26,     26,2,20070326,1712,-27.7118,  94.9998, 4330, 377.8000,    377.8,  11.2973,  34.9978,2,  34.9986,2,    236.9,2,    238.3,2,     3.35,2,    11.27,2,     0.00,2,     0.84,2,    3.379,2,    1.940,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  11.2495,  11.2945,2
  33RR20070322,  I09N,    90,  1,     25,     25,2,20070326,1712,-27.7118,  94.9998, 4330, 428.0000,    428.0,  10.8000,  34.9174,2,  34.9209,2,    238.9,2,    239.7,2,     3.75,2,    12.38,2,     0.00,2,     0.90,2, -999.000,5, -999.000,5, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.303,2,    0.011,   2.0020,4,   0.0006,    -0.42,3,     0.18,    8.153,3,    0.012,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.7473,  10.8007,2
  33RR20070322,  I09N,    90,  1,     24,     24,2,20070326,1712,-27.7118,  94.9998, 4330, 478.2000,    478.2,  10.3850,  34.8513,2,  34.8538,2,    239.9,2,    240.7,2,     3.96,2,    13.40,2,     0.00,2,     0.97,2, -999.000,5, -999.000,5, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.3275,  10.3889,2
  33RR20070322,  I09N,    90,  1,     23,     23,2,20070326,1712,-27.7118,  94.9998, 4330, 528.1000,    528.1,   9.9246,  34.7777,2,  34.7795,2,    241.6,2,    242.1,2,     4.15,2,    14.48,2,     0.00,2,     1.04,2,    3.570,2,    2.022,2, -999.000,5,   2122.7,2,   2294.8,6,   7.8019,2,    25.00,   -999.0,9,  -999.00,9,    0.293,2,    0.007,   1.8140,2,   0.0006,    -0.41,2,     0.17,    7.641,2,    0.012,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   9.8627,   9.9236,2
  33RR20070322,  I09N,    90,  1,     22,     22,2,20070326,1712,-27.7118,  94.9998, 4330, 648.9000,    648.9,   8.9817,  34.6404,2,  34.6454,2,    236.4,2,    233.6,2,     5.96,2,    17.93,2,     0.00,2,     1.24,2,    3.485,2,    1.884,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   8.9098,   8.9943,2
  33RR20070322,  I09N,    90,  1,     21,     21,2,20070326,1712,-27.7118,  94.9998, 4330, 748.8000,    748.8,   7.7119,  34.5266,2,  34.5290,2,    216.0,2,    210.9,2,    12.40,2,    22.99,2,     0.00,2,     1.57,2,    2.535,2,    1.321,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.319,2,    0.007,   1.8020,2,   0.0008,     1.36,2,     0.18,    7.764,2,    0.010,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   7.6356,   7.7227,2
  33RR20070322,  I09N,    90,  1,     20,     20,2,20070326,1712,-27.7118,  94.9998, 4330, 848.0000,    848.0,   6.0576,  34.4323,2,  34.4340,2,    197.0,2,    195.2,2,    24.26,2,    28.01,2,     0.00,2,     1.92,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,   1.8390,2,   0.0005,     2.70,2,     0.18,    7.919,2,    0.009,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   5.9812,   6.0620,2
  33RR20070322,  I09N,    90,  1,     19,     19,2,20070326,1712,-27.7118,  94.9998, 4330, 948.4000,    948.4,   5.0671,  34.4106,2,  34.4128,2,    187.4,2,    189.2,2,    35.33,2,    30.73,2,     0.00,2,     2.12,2,    1.021,2,    0.511,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.047,2,    0.004,   1.8490,2,   0.0007,     4.27,2,     0.18,    7.960,2,    0.010,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.9881,   5.0643,2
  33RR20070322,  I09N,    90,  1,     18,     18,2,20070326,1712,-27.7118,  94.9998, 4330,1049.9000,   1049.9,   4.2739,  34.4458,2,  34.4469,2,    172.3,2,    169.1,2,    51.64,2,    33.10,2,     0.00,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.1920,   4.2743,2
  33RR20070322,  I09N,    90,  1,     17,     17,2,20070326,1712,-27.7118,  94.9998, 4330,1150.1000,   1150.1,   3.8956,  34.5027,2,  34.5034,2,    156.9,2,    153.8,2,    65.38,2,    34.44,2,     0.00,2,     2.47,2,    0.197,2,    0.112,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,    0.001,2,    0.008,   1.8480,2,   0.0004,     8.69,2,     0.19,    7.893,2,    0.009,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8082,   3.8967,2
  33RR20070322,  I09N,    90,  1,     16,     16,2,20070326,1712,-27.7118,  94.9998, 4330,1249.9000,   1249.9,   3.6558,  34.5390,2,  34.5390,2,    149.7,2,    148.7,2,    72.25,2,    34.84,2,     0.00,2,     2.46,2, -999.000,9, -999.000,9, -999.000,9,   2258.8,6,   2339.8,2,   7.7057,4,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.5621,   3.6548,2
