SampleID	Cruise	Station	Replicate	Date_Time	Day	Month	Year	Time	Latitude	Longitude	Depth	Bottom_Depth	Temperature	Salinity	Oxygen	Silicate	NO2	NOx	NH3	PO4	DOC	TOC	PAR	Chlorophyll	DCM	Season	Longhurst_Short	Longhurst_Long
78	PS122-3-39-52-water-20m-S86	MOSAiC	Station_20	A	2020-5-7T09:58:00	7	5	20	09:58:00	83.93	16.79	20	3964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Spring	BPLR	Polar - Boreal Polar Province (POLR)
79	PS122-3-39-52-water-20m-S86	MOSAiC	Station_20	A	2020-5-7T09:58:00	7	5	20	09:58:00	83.93	16.79	20	3964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
80	PS122-3-39-53-water-2m-S75	MOSAiC	Station_20	A	2020-5-7T10:13:00	7	5	20	10:13:00	83.93	16.78	2	3964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Spring	BPLR	Polar - Boreal Polar Province (POLR)
81	PS122-3-39-53-water-2m-S75	MOSAiC	Station_20	A	2020-5-7T10:13:00	7	5	20	10:13:00	83.93	16.78	2	3964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
82	PS122-3-39-7-ice-bottom-0-5cm-S13	MOSAiC	Station_21	A	2020-5-4T07:49:00	4	5	20	07:49:00	83.89	18.24	4041	4041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Spring	BPLR	Polar - Boreal Polar Province (POLR)
83	PS122-3-39-7-ice-bottom-0-5cm-S13	MOSAiC	Station_21	A	2020-5-4T07:49:00	4	5	20	07:49:00	83.89	18.24	4041	4041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
84	PS122-3-40-36-water-20m-S4	MOSAiC	Station_22	A	2020-5-16T14:09:00	16	5	20	14:09:00	83.39	9.11	5	3732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Spring	BPLR	Polar - Boreal Polar Province (POLR)
85	PS122-3-40-36-water-20m-S4	MOSAiC	Station_22	A	2020-5-16T14:09:00	16	5	20	14:09:00	83.39	9.11	5	3732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
86	PS122-3-40-36-water-5m-S87	MOSAiC	Station_22	A	2020-5-16T14:09:00	16	5	20	14:09:00	83.39	9.11	1	3732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Spring	BPLR	Polar - Boreal Polar Province (POLR)
87	PS122-3-40-36-water-5m-S87	MOSAiC	Station_22	A	2020-5-16T14:09:00	16	5	20	14:09:00	83.39	9.11	1	3732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
88	PS122-4-44-134-ice-bottom-0-5cm-S64	MOSAiC	Station_23	A	2020-6-22T10:20:45	22	6	20	10:20:45	81.97	9.35	803	803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
89	PS122-4-44-134-ice-bottom-0-5cm-S64	MOSAiC	Station_23	A	2020-6-22T10:20:45	22	6	20	10:20:45	81.97	9.35	803	803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
90	PS122-4-44-187-water-20m-S88	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	30	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
91	PS122-4-44-187-water-20m-S88	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	30	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
92	PS122-4-44-187-water-2m-S5	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	2	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
93	PS122-4-44-187-water-2m-S5	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	2	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
94	PS122-4-44-187-water-50m-S76	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	50	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
95	PS122-4-44-187-water-50m-S76	MOSAiC	Station_24	A	2020-6-27T14:57:41	27	6	20	14:57:41	81.93	9.83	50	885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
